Student_ID,Course_ID,Rating
40311112,40BA021,3
40311112,40BA051,2
40311112,40BA101,2
40311112,40BA121,2
40311112,40BA131,3
40311112,40BA141,2
40311112,40BA221,2
40311112,40BC011,1
40311112,40BC051,3
40311112,40BC071,3
40311112,40BQ141,4
40311112,40BQ311,4
40311112,40BQ321,4
40311112,40BQ331,3
40311112,40BQ341,5
40311113,40B0291,1
40311113,40BA011,1
40311113,40BA021,1
40311113,40BA051,1
40311113,40BA081,2
40311113,40BC071,1
40311114,40B0291,5
40311114,40BA021,4
40311114,40BA051,4
40311114,40BA081,3
40311114,40BA101,5
40311114,40BA121,3
40311114,40BA131,3
40311114,40BA141,2
40311114,40BA221,3
40311114,40BC011,3
40311114,40BC021,4
40311114,40BC051,3
40311114,40BC071,4
40311114,40BQ031,4
40311114,40BQ141,1
40311114,40BQ321,4
40311114,40BQ341,5
40311114,40IA301,2
40311114,40IN101,3
40311115,40BA011,1
40311116,40B0291,2
40311116,40BA011,2
40311116,40BA021,3
40311116,40BA051,1
40311116,40BA061,2
40311116,40BA081,3
40311116,40BA101,2
40311116,40BA141,2
40311116,40BA221,1
40311116,40BC011,1
40311116,40BC021,4
40311116,40BC051,2
40311116,40BC071,2
40311116,40BQ311,3
40311116,40BQ321,3
40311116,40BQ331,1
40311117,40B0291,4
40311117,40BA011,3
40311117,40BA081,4
40311117,40BA101,1
40311117,40BA102,3
40311117,40BA121,3
40311117,40BA131,2
40311117,40BA141,3
40311117,40BA221,2
40311117,40BC011,2
40311117,40BC021,5
40311117,40BC051,3
40311117,40BQ031,3
40311117,40BQ311,4
40311117,40BQ321,4
40311117,40BQ331,3
40311117,40BQ341,4
40311118,40B0291,4
40311118,40BA011,5
40311118,40BA051,4
40311118,40BA081,4
40311118,40BA101,5
40311118,40BA121,4
40311118,40BA131,4
40311118,40BA141,3
40311118,40BA221,3
40311118,40BC011,3
40311118,40BC021,5
40311118,40BC051,3
40311118,40BQ031,3
40311118,40BQ321,4
40311118,40BQ331,3
40311118,40BQ341,5
40311118,40UN110,4
40311119,40B0291,4
40311119,40BA021,3
40311119,40BA061,2
40311119,40BA081,4
40311119,40BA121,2
40311119,40BA131,2
40311119,40BA141,1
40311119,40BA221,1
40311119,40BC011,2
40311119,40BC021,5
40311119,40BC051,1
40311119,40BC071,3
40311119,40BQ141,1
40311119,40BQ311,1
40311119,40BQ331,2
40311119,40BQ341,3
40311120,40B0291,3
40311120,40BA011,2
40311120,40BA021,1
40311120,40BA051,1
40311120,40BA061,2
40311120,40BA081,3
40311120,40BA101,1
40311120,40BA121,3
40311120,40BA131,2
40311120,40BA221,1
40311120,40BC011,1
40311120,40BC021,3
40311120,40BC051,2
40311120,40BC071,3
40311120,40BQ141,4
40311120,40BQ311,3
40311120,40BQ321,2
40311121,40B0291,3
40311121,40BA011,4
40311121,40BA021,3
40311121,40BA051,3
40311121,40BA061,2
40311121,40BA101,2
40311121,40BA121,3
40311121,40BA141,3
40311121,40BA221,1
40311121,40BC011,4
40311121,40BC021,4
40311121,40BC051,1
40311121,40BC071,3
40311121,40BQ031,1
40311121,40BQ311,3
40311121,40BQ321,4
40311121,40BQ341,5
40311122,40B0291,3
40311122,40BA021,4
40311122,40BA051,3
40311122,40BA061,2
40311122,40BA081,4
40311122,40BA121,2
40311122,40BA141,2
40311122,40BA221,3
40311122,40BC011,1
40311122,40BC021,5
40311122,40BC071,3
40311122,40BQ031,2
40311122,40BQ141,4
40311122,40BQ321,4
40311122,40BQ331,3
40311122,40BQ341,5
40311123,40B0291,2
40311123,40BA011,2
40311123,40BA021,2
40311123,40BA051,1
40311123,40BA061,1
40311123,40BA081,3
40311123,40BA101,1
40311123,40BA102,2
40311123,40BA131,2
40311123,40BA141,1
40311123,40BA221,1
40311123,40BC051,1
40311123,40BC071,3
40311123,40BQ311,1
40311123,40BQ321,2
40311123,40BQ341,3
40311124,40B0291,3
40311124,40BA011,1
40311124,40BA021,1
40311124,40BA051,1
40311124,40BA081,3
40311124,40BA101,1
40311124,40BA221,1
40311124,40BC011,1
40311124,40BC071,3
40311125,40B0291,3
40311126,40BA051,1
40311127,40BA011,1
40311127,40BA021,1
40311127,40BA061,1
40311127,40BA081,2
40311127,40BA101,1
40311127,40BA221,1
40311127,40BC011,1
40311127,40BC071,1
40311127,40BQ031,1
40311128,40B0291,4
40311128,40BA011,5
40311128,40BA021,4
40311128,40BA061,3
40311128,40BA081,4
40311128,40BA101,4
40311128,40BA121,4
40311128,40BA131,4
40311128,40BA141,4
40311128,40BA221,3
40311128,40BC011,3
40311128,40BC051,4
40311128,40BC071,5
40311128,40BQ031,1
40311128,40BQ311,4
40311128,40BQ321,4
40311129,40B0291,1
40311129,40BA011,3
40311129,40BA021,1
40311129,40BA051,1
40311129,40BA061,2
40311129,40BA101,1
40311129,40BA121,2
40311129,40BA131,1
40311129,40BA141,3
40311129,40BA221,1
40311129,40BC021,2
40311129,40BC051,2
40311129,40BC071,2
40311129,40BQ141,3
40311129,40BQ321,2
40311129,40BQ331,1
40311130,40B0291,2
40311130,40BA011,1
40311130,40BA021,1
40311130,40BA051,1
40311130,40BA061,1
40311130,40BA081,2
40311130,40BA101,2
40311130,40BA121,2
40311130,40BA141,1
40311130,40BC011,2
40311130,40BC021,2
40311130,40BC051,3
40311130,40BC071,1
40311130,40BQ311,2
40311130,40BQ321,3
40311130,40BQ331,3
40311130,40BQ341,5
40311131,40B0291,2
40311131,40BA011,1
40311131,40BA051,1
40311131,40BA061,1
40311131,40BA081,3
40311131,40BA101,2
40311131,40BA121,3
40311131,40BA131,3
40311131,40BA221,2
40311131,40BC011,1
40311131,40BC021,3
40311131,40BC051,3
40311131,40BC071,3
40311131,40BQ141,1
40311131,40BQ311,3
40311131,40BQ321,2
40311132,40B0291,3
40311132,40BA011,3
40311132,40BA021,3
40311132,40BA051,3
40311132,40BA081,2
40311132,40BA101,1
40311132,40BA221,1
40311132,40BC011,1
40311132,40BC021,2
40311132,40BC051,1
40311132,40BC071,4
40311132,40BQ031,3
40311132,40BQ141,1
40311132,40BQ311,2
40311132,40BQ321,3
40311132,40BQ331,1
40311132,40BQ341,4
40311133,40B0291,5
40311133,40BA011,5
40311133,40BA021,5
40311133,40BA051,3
40311133,40BA081,3
40311133,40BA121,2
40311133,40BA131,2
40311133,40BA221,2
40311133,40BC011,3
40311133,40BC021,2
40311133,40BC051,3
40311133,40BC071,2
40311133,40BQ031,3
40311133,40BQ141,5
40311133,40BQ311,4
40311133,40BQ321,3
40311133,40BQ341,5
40311134,409A021,1
40311134,40B0291,2
40311134,40BA011,1
40311134,40BA021,1
40311134,40BA051,1
40311134,40BA061,1
40311134,40BA081,3
40311134,40BA101,2
40311134,40BA131,2
40311134,40BA141,2
40311134,40BA221,1
40311134,40BC021,4
40311134,40BC051,2
40311134,40BC071,2
40311134,40BQ141,3
40311134,40BQ311,3
40311134,40BQ321,3
40311135,40B0291,4
40311135,40BA011,4
40311135,40BA021,2
40311135,40BA051,3
40311135,40BA061,2
40311135,40BA101,5
40311135,40BA121,4
40311135,40BA131,2
40311135,40BA141,2
40311135,40BA221,1
40311135,40BA222,3
40311135,40BC011,2
40311135,40BC021,5
40311135,40BC051,3
40311135,40BQ311,3
40311135,40BQ321,3
40311136,40BA011,1
40311137,40B0291,4
40311137,40BA011,4
40311137,40BA021,3
40311137,40BA051,3
40311137,40BA061,3
40311137,40BA081,5
40311137,40BA101,4
40311137,40BA121,4
40311137,40BA131,3
40311137,40BA141,2
40311137,40BA221,3
40311137,40BC021,5
40311137,40BQ311,2
40311137,40BQ321,4
40311137,40BQ331,3
40311137,40BQ341,5
40311138,409A011,3
40311138,40BA021,1
40311138,40BA051,3
40311138,40BA061,4
40311138,40BA101,2
40311138,40BA121,3
40311138,40BA141,2
40311138,40BA221,1
40311138,40BC011,1
40311138,40BC021,4
40311138,40BC051,2
40311138,40BC071,4
40311138,40BQ311,1
40311138,40BQ321,5
40311138,40BQ331,4
40311138,40BQ341,5
40311139,409A021,1
40311139,40B0291,1
40311139,40BA021,1
40311139,40BA051,1
40311139,40BA061,2
40311139,40BA101,4
40311139,40BA121,2
40311139,40BA131,1
40311139,40BA141,1
40311139,40BA221,1
40311139,40BC011,1
40311139,40BC021,3
40311139,40BC051,3
40311139,40BC071,3
40311139,40BQ141,2
40311139,40BQ311,3
40311139,40BQ321,2
40311140,40B0291,5
40311140,40BA011,4
40311140,40BA021,4
40311140,40BA051,4
40311140,40BA061,4
40311140,40BA081,4
40311140,40BA101,5
40311140,40BA121,4
40311140,40BA131,3
40311140,40BA221,5
40311140,40BC011,2
40311140,40BC021,5
40311140,40BC051,4
40311140,40BC071,2
40311140,40BQ141,5
40311140,40BQ311,3
40311140,40BQ341,5
40311141,40B0291,1
40311142,40B0291,1
40311142,40BA011,1
40311142,40BA021,1
40311142,40BA051,1
40311142,40BA061,1
40311142,40BA081,3
40311142,40BA221,1
40311142,40BC071,3
40311143,40BA011,1
40311143,40BA051,2
40311143,40BA061,1
40311143,40BA081,3
40311143,40BC071,1
40311145,40BA011,1
40311146,40BA051,3
40311146,40BA061,1
40311146,40BA081,2
40311146,40BA101,2
40311146,40BA121,1
40311146,40BA131,1
40311146,40BA221,1
40311146,40BC011,1
40311146,40BC021,3
40311146,40BC051,1
40311146,40BC071,1
40311146,40BQ141,1
40311146,40BQ311,1
40311146,40BQ321,2
40311146,40BQ331,1
40311146,40BQ341,3
40311148,40B0291,3
40311148,40BA011,1
40311148,40BA021,1
40311148,40BA061,1
40311148,40BA081,3
40311150,40B0291,3
40311150,40BA011,1
40311150,40BA021,1
40311150,40BA061,1
40311150,40BA101,1
40311150,40BA221,1
40311150,40BC011,1
40311150,40BC071,2
40311150,40BQ031,1
40311151,40B0291,4
40311151,40BA011,4
40311151,40BA021,4
40311151,40BA051,4
40311151,40BA081,4
40311151,40BA101,4
40311151,40BA131,4
40311151,40BA141,3
40311151,40BA221,4
40311151,40BC011,3
40311151,40BC021,5
40311151,40BC051,4
40311151,40BC071,4
40311151,40BQ141,5
40311151,40BQ311,4
40311151,40BQ321,4
40311151,40BQ341,5
40311152,40B0291,3
40311152,40BA011,1
40311152,40BA021,3
40311152,40BA061,1
40311152,40BA081,4
40311152,40BQ031,2
40311153,40B0291,5
40311153,40BA011,3
40311153,40BA021,5
40311153,40BA051,4
40311153,40BA061,5
40311153,40BA081,4
40311153,40BA101,5
40311153,40BA121,4
40311153,40BA131,4
40311153,40BA141,3
40311153,40BA221,5
40311153,40BC021,5
40311153,40BC051,4
40311153,40BC071,5
40311153,40BQ141,5
40311153,40BQ311,3
40311153,40BQ321,4
40311154,40B0291,3
40311154,40BA011,4
40311154,40BA021,5
40311154,40BA051,5
40311154,40BA061,3
40311154,40BA081,4
40311154,40BA121,4
40311154,40BA131,4
40311154,40BA141,3
40311154,40BC011,2
40311154,40BC021,5
40311154,40BC051,5
40311154,40BC071,4
40311154,40BQ031,2
40311154,40BQ141,3
40311154,40BQ311,4
40311154,40BQ321,4
40311155,40B0291,5
40311155,40BA011,4
40311155,40BA021,3
40311155,40BA051,3
40311155,40BA061,2
40311155,40BA081,2
40311155,40BA121,3
40311155,40BA131,3
40311155,40BA141,3
40311155,40BA221,2
40311155,40BC011,3
40311155,40BC021,5
40311155,40BC051,3
40311155,40BC071,3
40311155,40BQ031,1
40311155,40BQ311,3
40311155,40BQ331,2
40311157,40B0291,5
40311157,40BA011,3
40311157,40BA021,3
40311157,40BA061,3
40311157,40BA081,4
40311157,40BA101,5
40311157,40BA121,4
40311157,40BA131,4
40311157,40BA141,4
40311157,40BA221,4
40311157,40BC021,4
40311157,40BC051,5
40311157,40BC071,5
40311157,40BQ141,4
40311157,40BQ311,3
40311157,40BQ321,5
40311157,40BQ331,3
40311158,40BA011,5
40311158,40BA021,5
40311158,40BA081,1
40311158,40BA101,5
40311158,40BA121,1
40311158,40BA141,1
40311158,40BA221,2
40311158,40BC011,2
40311158,40BC021,4
40311158,40BC051,2
40311158,40BC071,5
40311158,40BQ031,2
40311158,40BQ311,4
40311158,40BQ331,4
40311158,40BQ341,3
40311158,40UN130,5
40311159,40B0291,1
40311159,40BA021,1
40311159,40BA051,1
40311159,40BA081,2
40311159,40BC071,1
40311160,40BA061,1
40311160,40BC071,2
40311161,40BA021,1
40311161,40BA061,1
40311161,40BA081,1
40311161,40BA101,1
40311161,40BA221,1
40311161,40BC071,1
40311161,40BQ311,1
40311162,40BA011,1
40311162,40BA061,1
40311162,40BA081,4
40311162,40BA101,1
40311162,40BA121,1
40311162,40BA131,1
40311162,40BC011,2
40311162,40BC021,1
40311162,40BC071,1
40311162,40BQ031,3
40311162,40BQ311,1
40311162,40BQ331,1
40311165,40BA101,1
40311165,40BA221,1
40311166,40BA221,1
40311166,40BC011,2
40311167,40BA221,1
40311169,4040103,1
40311169,40BA101,1
40311169,40BA221,1
40311169,40K0051,1
40311170,40BC021,1
40311172,40BC051,4
40311172,40BQ341,5
40311173,40BC051,2
40311173,40BQ341,4
40311201,40B0292,4
40311201,40B8932,5
40311201,40BA012,5
40311201,40BA022,5
40311201,40BA052,5
40311201,40BA082,5
40311201,40BA102,4
40311201,40BA132,5
40311201,40BA222,5
40311201,40BD012,5
40311201,40BD032,5
40311201,40BQ512,4
40311201,40BR022,5
40311201,40BR042,5
40311201,40BR072,4
40311201,40BR372,5
40311202,40B8932,3
40311202,40BA012,2
40311202,40BA022,3
40311202,40BA052,5
40311202,40BA062,3
40311202,40BA102,4
40311202,40BA122,4
40311202,40BA132,4
40311202,40BA222,5
40311202,40BD012,4
40311202,40BD032,2
40311202,40BQ512,4
40311202,40BR022,3
40311202,40BR042,5
40311202,40BR072,4
40311202,40BR372,5
40311204,40B0292,2
40311204,40B8932,4
40311204,40BA012,2
40311204,40BA022,2
40311204,40BA062,1
40311204,40BA082,5
40311204,40BA102,4
40311204,40BA132,4
40311204,40BA222,4
40311204,40BD012,5
40311204,40BD032,4
40311204,40BQ512,4
40311204,40BR022,4
40311204,40BR042,4
40311204,40BR072,4
40311204,40BR372,5
40311205,40B0292,1
40311205,40B8932,5
40311205,40BA012,1
40311205,40BA022,1
40311205,40BA052,5
40311205,40BA082,4
40311205,40BA102,4
40311205,40BA122,3
40311205,40BA132,4
40311205,40BA222,3
40311205,40BD012,5
40311205,40BD032,3
40311205,40BR022,5
40311205,40BR042,3
40311205,40BR072,2
40311205,40BR372,5
40311205,433A021,2
40311206,40B0292,2
40311206,40B8932,4
40311206,40BA012,2
40311206,40BA022,1
40311206,40BA052,5
40311206,40BA062,1
40311206,40BA082,4
40311206,40BA122,2
40311206,40BA132,5
40311206,40BA222,3
40311206,40BD012,5
40311206,40BD032,3
40311206,40BR022,1
40311206,40BR042,4
40311206,40BR072,3
40311206,40BR372,4
40311207,40B0292,2
40311207,40B8932,4
40311207,40BA012,3
40311207,40BA022,4
40311207,40BA052,5
40311207,40BA062,1
40311207,40BA082,4
40311207,40BA102,4
40311207,40BA122,4
40311207,40BA132,5
40311207,40BA222,5
40311207,40BD012,4
40311207,40BR022,3
40311207,40BR042,4
40311207,40BR072,3
40311207,40BR372,5
40311208,40B0292,2
40311208,40B8932,4
40311208,40BA012,4
40311208,40BA022,4
40311208,40BA052,3
40311208,40BA062,4
40311208,40BA082,3
40311208,40BA102,3
40311208,40BA122,3
40311208,40BD012,4
40311208,40BD032,4
40311208,40BQ512,4
40311208,40BR022,3
40311208,40BR042,3
40311208,40BR072,3
40311208,40BR372,5
40311209,40BA012,1
40311209,40BA022,1
40311209,40BA052,2
40311209,40BA062,1
40311209,40BA082,3
40311209,40BA102,2
40311209,40BA122,2
40311209,40BA132,3
40311209,40BA222,2
40311209,40BD012,2
40311209,40BD032,1
40311209,40BQ512,4
40311209,40BR022,2
40311209,40BR042,1
40311209,40BR072,3
40311209,40BR372,3
40311209,433A021,1
40311210,409A011,1
40311210,40B0292,1
40311210,40BA012,1
40311210,40BA022,1
40311210,40BA052,3
40311210,40BA062,1
40311210,40BA082,3
40311210,40BA102,2
40311210,40BA122,1
40311210,40BA132,3
40311210,40BD012,1
40311210,40BD032,1
40311210,40BQ512,3
40311210,40BR042,4
40311210,40BR072,3
40311210,40BR372,2
40311210,433A021,1
40311211,40B0292,3
40311211,40B8932,3
40311211,40BA012,1
40311211,40BA022,1
40311211,40BA052,4
40311211,40BA062,1
40311211,40BA082,4
40311211,40BA102,4
40311211,40BA122,4
40311211,40BA132,4
40311211,40BD012,3
40311211,40BD032,3
40311211,40BQ512,5
40311211,40BR072,4
40311211,40K0051,2
40311211,433A021,2
40311212,40B0292,2
40311212,40BA012,1
40311212,40BA022,1
40311212,40BA052,4
40311212,40BA062,4
40311212,40BA082,3
40311212,40BA102,4
40311212,40BA122,1
40311212,40BA132,2
40311212,40BD012,1
40311212,40BQ512,1
40311213,40BA012,1
40311214,40B0292,2
40311214,40BA012,2
40311214,40BA022,1
40311214,40BA052,3
40311214,40BA062,1
40311214,40BA082,4
40311214,40BA102,2
40311214,40BA132,2
40311214,40BA222,1
40311214,40BD012,1
40311214,40BD032,2
40311214,40BQ512,3
40311214,40BR022,2
40311214,40BR042,3
40311214,40BR072,3
40311214,40BR372,3
40311215,40B0292,2
40311215,40B8932,5
40311215,40BA012,3
40311215,40BA052,3
40311215,40BA062,1
40311215,40BA082,4
40311215,40BA102,4
40311215,40BA122,2
40311215,40BA132,5
40311215,40BA222,5
40311215,40BD012,3
40311215,40BD032,4
40311215,40BQ512,3
40311215,40BR042,3
40311215,40BR072,4
40311215,40BR372,4
40311216,40B0292,3
40311216,40B8932,3
40311216,40BA022,3
40311216,40BA052,5
40311216,40BA062,1
40311216,40BA082,4
40311216,40BA102,3
40311216,40BA122,3
40311216,40BA132,4
40311216,40BA222,3
40311216,40BD012,3
40311216,40BQ512,4
40311216,40BR022,3
40311216,40BR042,4
40311216,40BR072,3
40311216,40BR372,4
40311217,40B8932,4
40311217,40BA012,3
40311217,40BA022,3
40311217,40BA062,1
40311217,40BA082,3
40311217,40BA102,3
40311217,40BA122,2
40311217,40BA132,5
40311217,40BA222,4
40311217,40BD012,4
40311217,40BD032,2
40311217,40BQ512,3
40311217,40BR022,3
40311217,40BR042,3
40311217,40BR072,4
40311217,40BR372,4
40311218,40B0292,2
40311218,40B8932,4
40311218,40BA012,1
40311218,40BA052,3
40311218,40BA062,1
40311218,40BA082,4
40311218,40BA122,2
40311218,40BA132,5
40311218,40BA222,1
40311218,40BD012,2
40311218,40BD032,1
40311218,40BQ512,3
40311218,40BR022,2
40311218,40BR042,4
40311218,40BR072,4
40311218,40BR372,4
40311218,40K0051,1
40311219,40B0292,1
40311219,40BA012,1
40311219,40BA022,2
40311219,40BA052,5
40311219,40BA082,4
40311219,40BA102,1
40311219,40BA222,3
40311219,40BD012,3
40311219,40BR042,1
40311221,40BA012,1
40311221,40BA022,2
40311221,40BA052,3
40311221,40BA082,4
40311221,40BA102,2
40311221,40BA122,2
40311221,40BA132,4
40311221,40BA222,3
40311221,40BD012,3
40311221,40BD032,2
40311221,40BQ512,3
40311221,40BR022,2
40311221,40BR042,3
40311221,40BR072,3
40311221,40BR372,2
40311223,40B0292,3
40311223,40BA012,3
40311223,40BA022,2
40311223,40BA082,3
40311223,40BA102,2
40311223,40BA122,3
40311223,40BA132,2
40311223,40BA222,1
40311223,40BD012,2
40311223,40BD032,1
40311223,40BQ512,3
40311223,40BR022,3
40311223,40BR042,3
40311223,40BR072,3
40311223,40BR372,3
40311224,40B0292,1
40311224,40BA012,1
40311224,40BA052,1
40311224,40BA082,2
40311224,40BD012,1
40311224,40BR022,1
40311226,40B0292,3
40311226,40B8932,4
40311226,40BA012,4
40311226,40BA022,3
40311226,40BA052,4
40311226,40BA062,1
40311226,40BA082,4
40311226,40BA102,4
40311226,40BA122,3
40311226,40BA132,5
40311226,40BD032,2
40311226,40BQ512,4
40311226,40BR022,3
40311226,40BR042,4
40311226,40BR072,4
40311226,40BR372,4
40311227,40B0292,2
40311227,40B8932,3
40311227,40BA021,2
40311227,40BA022,1
40311227,40BA052,5
40311227,40BA062,1
40311227,40BA082,4
40311227,40BA102,3
40311227,40BA122,3
40311227,40BA132,3
40311227,40BA222,2
40311227,40BD012,4
40311227,40BD032,1
40311227,40BQ512,3
40311227,40BR022,5
40311227,40BR042,3
40311227,40BR372,2
40311229,40B8932,4
40311229,40BA012,2
40311229,40BA022,3
40311229,40BA052,5
40311229,40BA062,1
40311229,40BA082,4
40311229,40BA102,3
40311229,40BA122,3
40311229,40BA132,5
40311229,40BA222,4
40311229,40BD012,4
40311229,40BD032,4
40311229,40BQ512,4
40311229,40BR022,3
40311229,40BR042,4
40311229,40BR072,4
40311230,40B0292,3
40311230,40BA012,2
40311230,40BA022,1
40311230,40BA052,1
40311230,40BA062,2
40311230,40BA102,3
40311230,40BA122,3
40311230,40BA132,3
40311230,40BA222,2
40311230,40BD012,3
40311230,40BD032,2
40311230,40BQ512,4
40311230,40BR022,3
40311230,40BR042,2
40311230,40BR072,3
40311230,40BR372,3
40311230,433A021,1
40311231,40B0292,3
40311231,40B8932,4
40311231,40BA012,4
40311231,40BA022,4
40311231,40BA052,3
40311231,40BA062,1
40311231,40BA082,4
40311231,40BA122,2
40311231,40BA132,5
40311231,40BA222,3
40311231,40BD012,2
40311231,40BD032,2
40311231,40BQ512,4
40311231,40BR022,2
40311231,40BR042,4
40311231,40BR072,3
40311232,40B0292,3
40311232,40BA012,4
40311232,40BA022,2
40311232,40BA062,1
40311232,40BA082,3
40311232,40BA102,2
40311232,40BA132,5
40311232,40BA222,2
40311232,40BD012,1
40311232,40BD032,1
40311232,40BQ512,3
40311232,40BR022,3
40311232,40BR042,3
40311232,40BR072,2
40311232,40BR372,3
40311233,40B0292,3
40311233,40B8932,3
40311233,40BA012,3
40311233,40BA022,2
40311233,40BA052,5
40311233,40BA062,1
40311233,40BA082,4
40311233,40BA102,3
40311233,40BA122,2
40311233,40BA132,4
40311233,40BA222,3
40311233,40BD012,4
40311233,40BD032,3
40311233,40BQ512,4
40311233,40BR072,3
40311233,40BR372,4
40311235,40B0292,3
40311235,40BA012,1
40311235,40BA022,1
40311235,40BA062,1
40311235,40BA082,4
40311235,40BA102,1
40311235,40BA122,2
40311235,40BA132,3
40311235,40BA222,1
40311235,40BD012,2
40311235,40BD032,2
40311235,40BQ512,4
40311235,40BR022,3
40311235,40BR042,3
40311235,40BR072,3
40311235,40BR372,3
40311235,40K0051,1
40311236,40B0292,2
40311236,40B8932,4
40311236,40BA012,5
40311236,40BA022,4
40311236,40BA052,4
40311236,40BA062,4
40311236,40BA082,4
40311236,40BA102,4
40311236,40BA122,4
40311236,40BA132,5
40311236,40BD012,4
40311236,40BD032,4
40311236,40BQ512,4
40311236,40BR042,4
40311236,40BR072,4
40311236,40BR372,5
40311237,40B0292,2
40311237,40BA012,2
40311237,40BA022,1
40311237,40BA052,3
40311237,40BA062,3
40311237,40BA082,4
40311237,40BA102,3
40311237,40BA132,1
40311237,40BA222,2
40311237,40BD012,3
40311237,40BD032,1
40311237,40BQ512,3
40311237,40BR022,3
40311237,40BR042,1
40311237,40BR372,4
40311238,40B8932,3
40311238,40BA012,2
40311238,40BA022,1
40311238,40BA052,4
40311238,40BA062,1
40311238,40BA082,4
40311238,40BA122,3
40311238,40BA132,3
40311238,40BA222,4
40311238,40BD012,4
40311238,40BD032,3
40311238,40BQ512,4
40311238,40BR022,4
40311238,40BR042,4
40311238,40BR072,3
40311238,40BR372,4
40311240,40B0292,1
40311240,40BA052,1
40311241,40B0292,1
40311241,40BA012,1
40311241,40BA052,1
40311241,40BA062,1
40311241,40BA082,2
40311241,40BA102,2
40311241,40BA122,3
40311241,40BA132,1
40311241,40BA222,1
40311241,40BD012,1
40311241,40BD032,1
40311241,40BR022,1
40311241,40BR042,1
40311241,40BR072,1
40311241,40BR372,2
40311241,433A021,1
40311242,40BA052,1
40311243,40B0292,3
40311243,40B8932,5
40311243,40BA012,3
40311243,40BA022,4
40311243,40BA052,4
40311243,40BA062,1
40311243,40BA082,4
40311243,40BA102,4
40311243,40BA132,5
40311243,40BA222,4
40311243,40BD012,4
40311243,40BD032,4
40311243,40BQ512,4
40311243,40BR022,4
40311243,40BR042,4
40311243,40BR072,4
40311244,40B0292,2
40311244,40B8932,5
40311244,40BA012,3
40311244,40BA022,4
40311244,40BA052,4
40311244,40BA062,1
40311244,40BA082,4
40311244,40BA102,3
40311244,40BA122,2
40311244,40BA132,3
40311244,40BA222,2
40311244,40BD012,4
40311244,40BQ512,3
40311244,40BR042,4
40311244,40BR072,3
40311244,40BR372,4
40311245,40B0292,2
40311245,40B8932,3
40311245,40BA012,4
40311245,40BA022,3
40311245,40BA052,2
40311245,40BA082,3
40311245,40BA102,2
40311245,40BA122,2
40311245,40BA132,2
40311245,40BA222,2
40311245,40BD012,2
40311245,40BD032,1
40311245,40BQ512,4
40311245,40BR042,3
40311245,40BR072,4
40311245,40BR372,2
40311246,40BA012,2
40311246,40BA052,3
40311247,40B8932,5
40311247,40BA012,5
40311247,40BA022,5
40311247,40BA052,5
40311247,40BA062,5
40311247,40BA082,4
40311247,40BA102,4
40311247,40BA122,2
40311247,40BA222,4
40311247,40BD012,4
40311247,40BD032,2
40311247,40BQ512,3
40311247,40BR022,4
40311247,40BR042,4
40311247,40BR072,4
40311247,40BR372,4
40311247,40UN050,4
40311248,40B0292,3
40311248,40B8932,5
40311248,40BA012,5
40311248,40BA022,5
40311248,40BA062,5
40311248,40BA082,5
40311248,40BA102,3
40311248,40BA122,4
40311248,40BA132,5
40311248,40BA222,5
40311248,40BD012,5
40311248,40BD032,4
40311248,40BQ512,4
40311248,40BR022,4
40311248,40BR042,5
40311248,40BR072,4
40311249,40B0292,2
40311249,40BA012,3
40311249,40BA022,3
40311249,40BA052,5
40311249,40BA062,3
40311249,40BA082,4
40311249,40BA102,4
40311249,40BA122,3
40311249,40BA222,4
40311249,40BD012,5
40311249,40BD032,3
40311249,40BQ512,5
40311249,40BR022,4
40311249,40BR042,5
40311249,40BR072,4
40311249,40BR372,4
40311250,4064253,5
40311250,40B0292,3
40311250,40B8932,5
40311250,40BA012,5
40311250,40BA022,5
40311250,40BA052,5
40311250,40BA062,1
40311250,40BA082,4
40311250,40BA122,4
40311250,40BA132,5
40311250,40BA222,5
40311250,40BD012,5
40311250,40BD032,4
40311250,40BR042,4
40311250,40BR072,4
40311250,40BR372,4
40311250,40UN160,4
40311250,431A241,5
40311253,40B0292,3
40311253,40B8932,2
40311253,40BA012,2
40311253,40BA022,2
40311253,40BA052,3
40311253,40BA062,1
40311253,40BA082,3
40311253,40BA102,3
40311253,40BA122,3
40311253,40BA132,3
40311253,40BA222,3
40311253,40BD012,3
40311253,40BD032,2
40311253,40BQ512,3
40311253,40BR072,3
40311253,40BR372,4
40311254,40BA012,3
40311254,40BA052,3
40311254,40BA062,4
40311254,40BA082,3
40311254,40BD012,4
40311254,40BR022,4
40311255,40B0292,2
40311255,40BA012,2
40311255,40BA062,1
40311255,40BA082,1
40311255,40BD012,2
40311256,40B0292,3
40311256,40B8932,5
40311256,40BA012,5
40311256,40BA022,4
40311256,40BA052,3
40311256,40BA062,5
40311256,40BA082,4
40311256,40BA122,3
40311256,40BA132,5
40311256,40BA222,5
40311256,40BD012,3
40311256,40BD032,3
40311256,40BR022,4
40311256,40BR042,5
40311256,40BR072,3
40311256,40BR372,4
40311257,40B0292,3
40311257,40B8932,5
40311257,40BA012,5
40311257,40BA022,5
40311257,40BA052,5
40311257,40BA062,4
40311257,40BA082,4
40311257,40BA102,3
40311257,40BA122,3
40311257,40BA132,5
40311257,40BA222,4
40311257,40BD032,3
40311257,40BQ512,4
40311257,40BR022,4
40311257,40BR042,5
40311257,40BR372,4
40311258,40B0292,3
