Student_ID,train_interaction_count,fraction_of_catalog_observed,mean_rating,rating_std,rating_min,rating_max,number_of_distinct_rating_levels,fraction_rating_1,fraction_rating_2,fraction_rating_3,fraction_rating_4,fraction_rating_5,fraction_rating_ge_4,fraction_rating_lt_4,rating_entropy,rating_range,number_of_observed_ordered_pairs,normalized_pair_count_per_interaction,mean_rating_gap_across_pairs,max_rating_gap,fraction_gap_1_pairs,fraction_gap_2plus_pairs,mean_degree_of_interacted_items,median_degree_of_interacted_items,min_degree_of_interacted_items,max_degree_of_interacted_items,fraction_of_interactions_with_head_items,fraction_of_interactions_with_tail_items,MF_MAE_user,LightGCN_MAE_user,MAE_difference,rating_winner,MF_rating_better,LightGCN_rating_better,ranking_eligible,MF_NDCG5_user,LightGCN_NDCG5_user,NDCG5_difference,ranking_winner,MF_ranking_better,LightGCN_ranking_better,MF_Recall@5,LightGCN_Recall@5,Recall@5_difference,Recall@5_winner,MF_HitRate@5,LightGCN_HitRate@5,HitRate@5_difference,HitRate@5_winner
40211252,24,0.15894039735099338,4.041666666666667,0.7347996703561832,3.0,5.0,3,0.0,0.0,0.25,0.4583333333333333,0.2916666666666667,0.75,0.25,1.5343371980653047,2.0,185,7.708333333333333,1.227027027027027,2.0,0.772972972972973,0.22702702702702704,74.0,79.5,2.0,160.0,0.5416666666666666,0.041666666666666664,0.2184751033782959,0.2561700344085693,0.03769493103027338,MF,1,0,True,1.0,0.6131471927654584,-0.38685280723454163,MF,1,0,1.0,0.5,-0.5,MF,1.0,1.0,0.0,tie
40211253,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,1.0,0.0,0.8585247993469238,2.0,1.1414752006530762,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211254,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,1.0,0.0,0.1641702651977539,2.0,1.835829734802246,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211255,24,0.15894039735099338,2.5416666666666665,1.1895085353016832,1.0,5.0,5,0.25,0.25,0.25,0.20833333333333334,0.041666666666666664,0.25,0.75,2.1625056054120884,4.0,221,9.208333333333334,1.7330316742081449,4.0,0.4841628959276018,0.5158371040723982,72.20833333333333,64.5,3.0,160.0,0.5,0.0,0.2176937460899353,0.3464263081550598,0.1287325620651245,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211256,23,0.152317880794702,4.304347826086956,0.9525609695742019,1.0,5.0,4,0.043478260869565216,0.0,0.08695652173913043,0.34782608695652173,0.5217391304347826,0.8695652173913043,0.13043478260869565,1.5227119556807576,4.0,158,6.869565217391305,1.4936708860759493,4.0,0.7088607594936709,0.2911392405063291,67.34782608695652,49.0,5.0,160.0,0.43478260869565216,0.0,0.4107351303100586,0.2056238651275634,-0.2051112651824952,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211257,24,0.15894039735099338,1.7916666666666667,0.9565200236040831,1.0,4.0,4,0.5416666666666666,0.16666666666666666,0.25,0.041666666666666664,0.0,0.041666666666666664,0.9583333333333334,1.600983694881109,3.0,177,7.375,1.6101694915254237,3.0,0.4632768361581921,0.536723163841808,82.54166666666667,80.5,26.0,160.0,0.5833333333333334,0.0,0.6417638063430786,0.4003502130508423,-0.24141359329223633,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211258,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,147.0,147.0,147.0,147.0,1.0,0.0,1.8357012271881104,0.0,-1.8357012271881104,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211259,21,0.1390728476821192,3.1904761904761907,1.366923818514983,1.0,5.0,5,0.14285714285714285,0.23809523809523808,0.09523809523809523,0.3333333333333333,0.19047619047619047,0.5238095238095238,0.47619047619047616,2.201078735588117,4.0,169,8.047619047619047,1.9881656804733727,4.0,0.39644970414201186,0.6035502958579881,61.61904761904762,49.0,5.0,131.0,0.42857142857142855,0.0,0.8207902908325195,1.1520256996154783,0.33123540878295876,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211260,16,0.10596026490066225,3.5,1.118033988749895,1.0,5.0,5,0.0625,0.125,0.25,0.375,0.1875,0.5625,0.4375,2.10845859334435,4.0,95,5.9375,1.6421052631578947,4.0,0.5473684210526316,0.45263157894736844,69.625,49.5,14.0,131.0,0.4375,0.0,1.1016546487808228,0.5705661773681641,-0.5310884714126587,LightGCN,0,1,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40211261,21,0.1390728476821192,3.6666666666666665,0.7766431633476233,2.0,5.0,4,0.0,0.047619047619047616,0.38095238095238093,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.42857142857142855,1.6644977792004614,3.0,143,6.809523809523809,1.2727272727272727,3.0,0.7482517482517482,0.2517482517482518,59.23809523809524,49.0,7.0,131.0,0.38095238095238093,0.0,0.7657482624053955,0.7417271137237549,-0.024021148681640625,LightGCN,0,1,True,0.3868528072345416,0.0,-0.3868528072345416,MF,1,0,0.5,0.0,-0.5,MF,1.0,0.0,-1.0,MF
40211262,20,0.13245033112582782,4.05,0.5894913061275798,3.0,5.0,3,0.0,0.0,0.15,0.65,0.2,0.85,0.15,1.278897902987479,2.0,103,5.15,1.116504854368932,2.0,0.883495145631068,0.11650485436893204,66.0,64.5,5.0,131.0,0.5,0.0,0.4667216539382934,0.2731108665466308,-0.1936107873916626,LightGCN,0,1,True,1.0,0.3868528072345416,-0.6131471927654584,MF,1,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40211263,21,0.1390728476821192,1.7142857142857142,0.8247860988423225,1.0,3.0,3,0.5238095238095238,0.23809523809523808,0.23809523809523808,0.0,0.0,0.0,1.0,1.4745541487842893,2.0,135,6.428571428571429,1.4074074074074074,2.0,0.5925925925925926,0.4074074074074074,67.0952380952381,50.0,3.0,131.0,0.47619047619047616,0.0,0.6248950958251953,0.0367959737777709,-0.5880991220474244,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211264,4,0.026490066225165563,1.75,0.82915619758885,1.0,3.0,3,0.5,0.25,0.25,0.0,0.0,0.0,1.0,1.5,2.0,5,1.25,1.4,2.0,0.6,0.4,107.25,129.0,41.0,130.0,0.75,0.0,1.6968755722045898,1.2891671657562256,-0.40770840644836426,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211266,21,0.1390728476821192,2.5714285714285716,1.2177820811947069,1.0,5.0,5,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.23809523809523808,0.047619047619047616,0.2857142857142857,0.7142857142857143,2.167124282150162,4.0,169,8.047619047619047,1.7751479289940828,4.0,0.46745562130177515,0.5325443786982249,68.57142857142857,78.0,1.0,147.0,0.5238095238095238,0.047619047619047616,1.3778027296066284,0.5879565477371216,-0.7898461818695068,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40211267,15,0.09933774834437085,3.2,0.9092121131323905,1.0,4.0,4,0.06666666666666667,0.13333333333333333,0.3333333333333333,0.4666666666666667,0.0,0.4666666666666667,0.5333333333333333,1.6894822670191827,3.0,73,4.866666666666666,1.452054794520548,3.0,0.6438356164383562,0.3561643835616438,59.2,49.0,17.0,136.0,0.4,0.0,0.6100349426269531,0.8136050701141357,0.20357012748718262,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311101,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,1.0,0.0,1.434363603591919,3.0,1.565636396408081,MF,1,0,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311104,17,0.11258278145695365,2.235294117647059,1.0017286097603766,1.0,4.0,4,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.11764705882352941,0.0,0.11764705882352941,0.8823529411764706,1.9210556987026668,3.0,105,6.176470588235294,1.5238095238095237,3.0,0.5714285714285714,0.42857142857142855,81.29411764705883,75.0,25.0,137.0,0.6470588235294118,0.0,0.4409725069999695,0.8507227897644043,0.4097502827644348,MF,1,0,True,0.430676558073393,0.5,0.069323441926607,LightGCN,0,1,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311105,17,0.11258278145695365,1.7058823529411764,0.7487012977269327,1.0,3.0,3,0.47058823529411764,0.35294117647058826,0.17647058823529413,0.0,0.0,0.0,1.0,1.4836591643979626,2.0,90,5.294117647058823,1.2666666666666666,2.0,0.7333333333333333,0.26666666666666666,80.70588235294117,81.0,4.0,137.0,0.6470588235294118,0.0,1.1628788709640503,1.400941252708435,0.23806238174438477,MF,1,0,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311106,16,0.10596026490066225,2.9375,0.9662265521087692,1.0,4.0,4,0.125,0.125,0.4375,0.3125,0.0,0.3125,0.6875,1.7961796919474973,3.0,87,5.4375,1.5057471264367817,3.0,0.6091954022988506,0.39080459770114945,92.3125,82.0,49.0,137.0,0.8125,0.0,1.7103271484375,1.6606402397155762,-0.04968690872192383,LightGCN,0,1,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311107,17,0.11258278145695365,3.4705882352941178,1.143660123248446,1.0,5.0,5,0.058823529411764705,0.17647058823529413,0.17647058823529413,0.4117647058823529,0.17647058823529413,0.5882352941176471,0.4117647058823529,2.0923953729624785,4.0,106,6.235294117647059,1.6981132075471699,4.0,0.5094339622641509,0.49056603773584906,83.11764705882354,81.0,25.0,137.0,0.7058823529411765,0.0,0.4343752861022949,0.3467080593109131,-0.08766722679138184,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311108,16,0.10596026490066225,2.6875,0.8454843286542927,1.0,4.0,4,0.125,0.1875,0.5625,0.125,0.0,0.125,0.875,1.6697367178034825,3.0,79,4.9375,1.4050632911392404,3.0,0.6455696202531646,0.35443037974683544,83.375,81.0,48.0,137.0,0.6875,0.0,0.5599390268325806,0.7333463430404663,0.17340731620788574,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311109,5,0.033112582781456956,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,129.8,132.0,121.0,137.0,1.0,0.0,0.739729642868042,0.0,-0.739729642868042,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311110,5,0.033112582781456956,2.2,1.16619037896906,1.0,4.0,4,0.4,0.2,0.2,0.2,0.0,0.2,0.8,1.9219280948873623,3.0,9,1.8,1.7777777777777777,3.0,0.4444444444444444,0.5555555555555556,125.6,123.0,115.0,137.0,1.0,0.0,0.1681994199752807,0.5075526237487793,0.3393532037734986,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311111,17,0.11258278145695365,2.588235294117647,1.1910856900774462,1.0,4.0,4,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.35294117647058826,0.0,0.35294117647058826,0.6470588235294118,1.9039678130877662,3.0,104,6.117647058823529,1.8269230769230769,3.0,0.40384615384615385,0.5961538461538461,85.23529411764706,81.0,4.0,136.0,0.7647058823529411,0.0,0.0843267440795898,0.0191731452941894,-0.0651535987854004,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311112,17,0.11258278145695365,2.9411764705882355,0.9982683969692436,1.0,5.0,5,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.7058823529411765,2.021614871911295,4.0,105,6.176470588235294,1.5047619047619047,4.0,0.6,0.4,84.94117647058823,81.0,26.0,137.0,0.7058823529411765,0.0,0.0427906513214111,0.3234291076660156,0.28063845634460455,MF,1,0,True,1.0,0.6309297535714575,-0.36907024642854247,MF,1,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311113,6,0.039735099337748346,1.1666666666666667,0.37267799624996495,1.0,2.0,2,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.6500224216483541,1.0,5,0.8333333333333334,1.0,1.0,1.0,0.0,121.0,127.5,83.0,137.0,1.0,0.0,0.7850234508514404,0.0,-0.7850234508514404,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311114,19,0.12582781456953643,3.4210526315789473,1.0420520985907016,1.0,5.0,5,0.05263157894736842,0.10526315789473684,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.47368421052631576,0.5263157894736842,2.0418145155018155,4.0,131,6.894736842105263,1.5572519083969465,4.0,0.5801526717557252,0.4198473282442748,76.36842105263158,81.0,1.0,137.0,0.6842105263157895,0.05263157894736842,1.5422343015670776,1.1562976837158203,-0.3859366178512573,LightGCN,0,1,True,1.0,1.0,0.0,tie,0,0,1.0,1.0,0.0,tie,1.0,1.0,0.0,tie
40311115,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,1.0,0.0,1.0320277214050293,0.0,-1.0320277214050293,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311116,16,0.10596026490066225,2.125,0.8569568250501305,1.0,4.0,4,0.25,0.4375,0.25,0.0625,0.0,0.0625,0.9375,1.771782221599798,3.0,87,5.4375,1.3563218390804597,3.0,0.6896551724137931,0.3103448275862069,95.6875,92.5,48.0,137.0,0.8125,0.0,1.1529080867767334,0.77353835105896,-0.37936973571777344,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311117,17,0.11258278145695365,3.1176470588235294,0.9629826790438176,1.0,5.0,5,0.058823529411764705,0.17647058823529413,0.4117647058823529,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.6470588235294118,1.9688738747207215,4.0,102,6.0,1.4705882352941178,4.0,0.6274509803921569,0.37254901960784315,83.94117647058823,81.0,26.0,137.0,0.7058823529411765,0.0,1.4802976846694946,0.4602073431015014,-1.0200903415679932,LightGCN,0,1,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311118,17,0.11258278145695365,3.8823529411764706,0.7578881603955956,3.0,5.0,3,0.0,0.0,0.35294117647058826,0.4117647058823529,0.23529411764705882,0.6470588235294118,0.35294117647058826,1.548565226030918,2.0,94,5.529411764705882,1.2553191489361701,2.0,0.7446808510638298,0.2553191489361702,82.41176470588235,81.0,25.0,137.0,0.7058823529411765,0.0,0.7628707885742188,0.6343389749526978,-0.128531813621521,LightGCN,0,1,True,0.3065735963827292,0.5437713091520254,0.23719771276929624,LightGCN,0,1,0.5,1.0,0.5,LightGCN,1.0,1.0,0.0,tie
40311119,16,0.10596026490066225,2.3125,1.2103072956898178,1.0,5.0,5,0.3125,0.3125,0.1875,0.125,0.0625,0.1875,0.8125,2.1266144718101816,4.0,96,6.0,1.7604166666666667,4.0,0.5,0.5,82.875,81.0,26.0,137.0,0.75,0.0,1.888738751411438,1.1811530590057373,-0.7075856924057007,LightGCN,0,1,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311120,17,0.11258278145695365,2.176470588235294,0.9226110083151837,1.0,4.0,4,0.29411764705882354,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.0,0.058823529411764705,0.9411764705882353,1.8092830792973653,3.0,101,5.9411764705882355,1.4455445544554455,3.0,0.6039603960396039,0.39603960396039606,94.82352941176471,83.0,49.0,137.0,0.8235294117647058,0.0,0.3092598915100097,1.0,0.6907401084899902,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311121,17,0.11258278145695365,2.8823529411764706,1.1314931800983143,1.0,5.0,5,0.17647058823529413,0.11764705882352941,0.4117647058823529,0.23529411764705882,0.058823529411764705,0.29411764705882354,0.7058823529411765,2.063558608511122,4.0,105,6.176470588235294,1.6952380952380952,4.0,0.49523809523809526,0.5047619047619047,89.58823529411765,81.0,26.0,137.0,0.7647058823529411,0.0,1.0929090976715088,0.7317578792572021,-0.36115121841430664,LightGCN,0,1,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311122,16,0.10596026490066225,3.125,1.1110243021644486,1.0,5.0,5,0.0625,0.25,0.3125,0.25,0.125,0.375,0.625,2.149397470347699,4.0,97,6.0625,1.6288659793814433,4.0,0.5360824742268041,0.4639175257731959,85.25,81.0,26.0,137.0,0.6875,0.0,0.2999310493469238,0.4923497438430786,0.19241869449615484,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311123,16,0.10596026490066225,1.75,0.75,1.0,3.0,3,0.4375,0.375,0.1875,0.0,0.0,0.0,1.0,1.5052408149441479,2.0,81,5.0625,1.2592592592592593,2.0,0.7407407407407407,0.25925925925925924,95.375,94.0,26.0,137.0,0.8125,0.0,0.6755290031433105,0.2524141073226928,-0.42311489582061773,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311124,9,0.059602649006622516,1.6666666666666667,0.9428090415820634,1.0,3.0,2,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.9182958340544896,2.0,18,2.0,2.0,2.0,0.0,1.0,112.66666666666667,115.0,81.0,137.0,1.0,0.0,0.4363818168640136,0.5851399898529053,0.14875817298889166,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311125,1,0.006622516556291391,3.0,0.0,3.0,3.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,137.0,137.0,1.0,0.0,0.5841338634490967,0.3098526000976562,-0.2742812633514405,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311126,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,132.0,132.0,132.0,132.0,1.0,0.0,0.3502845764160156,2.0,1.6497154235839844,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311127,9,0.059602649006622516,1.1111111111111112,0.3142696805273545,1.0,2.0,2,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,1.0,0.5032583347756457,1.0,8,0.8888888888888888,1.0,1.0,1.0,0.0,101.55555555555556,105.0,48.0,136.0,0.8888888888888888,0.0,0.2803668975830078,0.1438710689544677,-0.13649582862854012,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311128,16,0.10596026490066225,3.75,0.9013878188659973,1.0,5.0,4,0.0625,0.0,0.1875,0.625,0.125,0.75,0.25,1.5016144718101818,4.0,71,4.4375,1.4929577464788732,4.0,0.704225352112676,0.29577464788732394,92.0625,82.0,48.0,137.0,0.8125,0.0,0.8719674348831177,0.4237071275711059,-0.4482603073120118,LightGCN,0,1,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311129,16,0.10596026490066225,1.75,0.75,1.0,3.0,3,0.4375,0.375,0.1875,0.0,0.0,0.0,1.0,1.5052408149441479,2.0,81,5.0625,1.2592592592592593,2.0,0.7407407407407407,0.25925925925925924,91.3125,81.0,48.0,137.0,0.8125,0.0,1.0550334453582764,1.1310656070709229,0.07603216171264648,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311130,17,0.11258278145695365,2.0,1.0289915108550531,1.0,5.0,4,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.058823529411764705,0.058823529411764705,0.9411764705882353,1.7394541964918901,4.0,97,5.705882352941177,1.5463917525773196,4.0,0.6494845360824743,0.35051546391752575,91.58823529411765,83.0,26.0,137.0,0.7647058823529411,0.0,0.3578004837036133,0.2729812860488891,-0.08481919765472418,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311131,16,0.10596026490066225,2.125,0.8569568250501305,1.0,3.0,3,0.3125,0.25,0.4375,0.0,0.0,0.0,1.0,1.5461796919474975,2.0,83,5.1875,1.4216867469879517,2.0,0.5783132530120482,0.42168674698795183,93.0625,82.0,49.0,137.0,0.8125,0.0,0.9841047525405884,0.6419345140457153,-0.34217023849487305,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311132,17,0.11258278145695365,2.235294117647059,1.0588235294117647,1.0,4.0,4,0.35294117647058826,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.0,0.11764705882352941,0.8823529411764706,1.865437105319908,3.0,102,6.0,1.6470588235294117,3.0,0.47058823529411764,0.5294117647058824,85.76470588235294,81.0,26.0,137.0,0.6470588235294118,0.0,0.6227942705154419,0.6322407126426697,0.009446442127227783,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311133,17,0.11258278145695365,3.3529411764705883,1.1852612752711698,2.0,5.0,4,0.0,0.29411764705882354,0.35294117647058826,0.058823529411764705,0.29411764705882354,0.35294117647058826,0.6470588235294118,1.8092830792973653,3.0,101,5.9411764705882355,1.8415841584158417,3.0,0.40594059405940597,0.594059405940594,85.88235294117646,81.0,26.0,137.0,0.7058823529411765,0.0,0.7357192039489746,0.9697319269180298,0.23401272296905518,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311134,17,0.11258278145695365,2.0,0.9074852129730301,1.0,4.0,4,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.9411764705882353,1.7921951936824647,3.0,100,5.882352941176471,1.42,3.0,0.64,0.36,88.88235294117646,81.0,7.0,137.0,0.7647058823529411,0.0,0.5086898803710938,0.7197341918945312,0.2110443115234375,MF,1,0,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311135,16,0.10596026490066225,3.0,1.118033988749895,1.0,5.0,5,0.0625,0.3125,0.3125,0.1875,0.125,0.3125,0.6875,2.1266144718101816,4.0,96,6.0,1.6458333333333333,4.0,0.53125,0.46875,95.0625,81.0,57.0,137.0,0.875,0.0,1.548789381980896,1.4168237447738647,-0.13196563720703125,LightGCN,0,1,True,0.0,0.6309297535714575,0.6309297535714575,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311136,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,1.0,0.0,2.4342968463897705,4.0,1.5657031536102295,MF,1,0,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311137,16,0.10596026490066225,3.5625,0.9333240326917549,2.0,5.0,4,0.0,0.125,0.375,0.3125,0.1875,0.5,0.5,1.8828560636920488,3.0,91,5.6875,1.4395604395604396,3.0,0.6263736263736264,0.37362637362637363,90.875,81.0,26.0,137.0,0.75,0.0,0.594249963760376,0.3724691867828369,-0.22178077697753906,LightGCN,0,1,True,0.0,0.5,0.5,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311138,16,0.10596026490066225,2.8125,1.3792547806696194,1.0,5.0,5,0.25,0.1875,0.1875,0.25,0.125,0.375,0.625,2.2806390622295662,4.0,101,6.3125,1.9702970297029703,4.0,0.40594059405940597,0.594059405940594,78.375,81.0,4.0,132.0,0.6875,0.0,0.2279173135757446,0.3572119474411011,0.12929463386535647,MF,1,0,True,0.0,1.0,1.0,LightGCN,0,1,0.0,1.0,1.0,LightGCN,0.0,1.0,1.0,LightGCN
40311139,17,0.11258278145695365,1.8823529411764706,0.9629826790438176,1.0,4.0,4,0.47058823529411764,0.23529411764705882,0.23529411764705882,0.058823529411764705,0.0,0.058823529411764705,0.9411764705882353,1.7345216647797512,3.0,96,5.647058823529412,1.5416666666666667,3.0,0.5416666666666666,0.4583333333333333,84.88235294117646,81.0,7.0,137.0,0.7647058823529411,0.0,0.7638593912124634,0.3816213607788086,-0.3822380304336548,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311140,17,0.11258278145695365,4.0,0.9701425001453319,2.0,5.0,4,0.0,0.11764705882352941,0.11764705882352941,0.4117647058823529,0.35294117647058826,0.7647058823529411,0.23529411764705882,1.7838593436779768,3.0,98,5.764705882352941,1.510204081632653,3.0,0.6122448979591837,0.3877551020408163,92.70588235294117,83.0,26.0,137.0,0.8235294117647058,0.0,1.8939752578735352,2.249732494354248,0.3557572364807129,MF,1,0,True,0.0,0.0,0.0,tie,0,0,0.0,0.0,0.0,tie,0.0,0.0,0.0,tie
40311141,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,137.0,137.0,137.0,137.0,1.0,0.0,0.900848388671875,0.0,-0.900848388671875,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311142,8,0.052980132450331126,1.5,0.8660254037844386,1.0,3.0,2,0.75,0.0,0.25,0.0,0.0,0.0,1.0,0.8112781244591328,2.0,12,1.5,2.0,2.0,0.0,1.0,116.0,122.0,81.0,137.0,1.0,0.0,0.8169047832489014,0.0,-0.8169047832489014,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311143,5,0.033112582781456956,1.6,0.8,1.0,3.0,3,0.6,0.2,0.2,0.0,0.0,0.0,1.0,1.3709505944546687,2.0,7,1.4,1.4285714285714286,2.0,0.5714285714285714,0.42857142857142855,117.4,121.0,83.0,136.0,1.0,0.0,0.6077084541320801,0.3281829357147217,-0.2795255184173584,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311145,1,0.006622516556291391,1.0,0.0,1.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,136.0,136.0,136.0,136.0,1.0,0.0,1.0321221351623535,0.0,-1.0321221351623535,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
40311146,16,0.10596026490066225,1.5625,0.7880950133074057,1.0,3.0,3,0.625,0.1875,0.1875,0.0,0.0,0.0,1.0,1.3294340029249652,2.0,69,4.3125,1.434782608695652,2.0,0.5652173913043478,0.43478260869565216,80.625,81.0,26.0,132.0,0.6875,0.0,0.319786787033081,0.2040423154830932,-0.11574447154998779,LightGCN,0,1,False,,,,ineligible,0,0,,,,ineligible,,,,ineligible
