stage,pair_mode,initial_alpha,lambda_rank,learning_rate,maximum_epochs,epoch,alpha,train_rating_loss,train_ranking_loss,train_total_loss,validation_RMSE_monitor
global,gap_weighted,0.1,0.05,0.01,100,9,0.10841238498687744,0.5988463759422302,0.40224042534828186,0.6189584136009216,1.0952695608139038
global,gap_weighted,0.1,0.05,0.01,100,10,0.10938838869333267,0.5981963276863098,0.40157315135002136,0.618274986743927,1.0950369834899902
global,gap_weighted,0.1,0.05,0.01,100,11,0.11037325114011765,0.5975408554077148,0.4009012281894684,0.6175858974456787,1.094802737236023
global,gap_weighted,0.1,0.05,0.01,100,12,0.11136716604232788,0.5968800783157349,0.40022462606430054,0.6168913245201111,1.0945664644241333
global,gap_weighted,0.1,0.05,0.01,100,13,0.11237027496099472,0.596213698387146,0.39954325556755066,0.6161908507347107,1.0943284034729004
global,gap_weighted,0.1,0.05,0.01,100,14,0.1133827343583107,0.595541775226593,0.398857057094574,0.6154846549034119,1.0940883159637451
global,gap_weighted,0.1,0.05,0.01,100,15,0.11440474539995193,0.5948642492294312,0.3981660008430481,0.6147725582122803,1.093846321105957
global,gap_weighted,0.1,0.05,0.01,100,16,0.11543644964694977,0.5941808819770813,0.3974698781967163,0.6140543818473816,1.0936022996902466
global,gap_weighted,0.1,0.05,0.01,100,17,0.11647803336381912,0.5934916138648987,0.3967687487602234,0.613330066204071,1.0933562517166138
global,gap_weighted,0.1,0.05,0.01,100,18,0.11752967536449432,0.5927964448928833,0.3960624635219574,0.6125995516777039,1.0931081771850586
global,gap_weighted,0.1,0.05,0.01,100,19,0.11859151721000671,0.5920950770378113,0.39535093307495117,0.6118625998497009,1.0928579568862915
global,gap_weighted,0.1,0.05,0.01,100,20,0.11966372281312943,0.5913876891136169,0.3946341574192047,0.6111193895339966,1.0926055908203125
global,gap_weighted,0.1,0.05,0.01,100,21,0.12074645608663559,0.5906739234924316,0.39391210675239563,0.6103695034980774,1.0923510789871216
global,gap_weighted,0.1,0.05,0.01,100,22,0.12183988839387894,0.5899539589881897,0.3931845426559448,0.6096131801605225,1.0920944213867188
global,gap_weighted,0.1,0.05,0.01,100,23,0.12294420599937439,0.5892274975776672,0.39245155453681946,0.6088500618934631,1.0918354988098145
global,gap_weighted,0.1,0.05,0.01,100,24,0.1240595355629921,0.5884945392608643,0.39171302318573,0.6080802083015442,1.0915743112564087
global,gap_weighted,0.1,0.05,0.01,100,25,0.1251860409975052,0.5877549648284912,0.390968918800354,0.6073033809661865,1.0913108587265015
global,gap_weighted,0.1,0.05,0.01,100,26,0.1263238936662674,0.5870086550712585,0.39021915197372437,0.6065196394920349,1.0910451412200928
global,gap_weighted,0.1,0.05,0.01,100,27,0.12747325003147125,0.5862556099891663,0.3894636929035187,0.605728805065155,1.0907771587371826
global,gap_weighted,0.1,0.05,0.01,100,28,0.1286342442035675,0.5854957103729248,0.38870248198509216,0.6049308180809021,1.090506911277771
global,gap_weighted,0.1,0.05,0.01,100,29,0.12980706989765167,0.5847288370132446,0.38793548941612244,0.6041256189346313,1.0902341604232788
global,gap_weighted,0.1,0.05,0.01,100,30,0.1309918314218521,0.5839550495147705,0.3871626853942871,0.6033132076263428,1.0899590253829956
global,gap_weighted,0.1,0.05,0.01,100,31,0.13218873739242554,0.5831741094589233,0.38638386130332947,0.6024932861328125,1.089681625366211
global,gap_weighted,0.1,0.05,0.01,100,32,0.1333978921175003,0.5823860168457031,0.3855992257595062,0.6016659736633301,1.0894016027450562
global,gap_weighted,0.1,0.05,0.01,100,33,0.13461945950984955,0.5815907120704651,0.3848085403442383,0.600831151008606,1.0891191959381104
global,gap_weighted,0.1,0.05,0.01,100,34,0.1358535885810852,0.5807880163192749,0.3840118646621704,0.599988579750061,1.088834285736084
global,gap_weighted,0.1,0.05,0.01,100,35,0.1371004283428192,0.5799780488014221,0.38320910930633545,0.5991384983062744,1.0885469913482666
global,gap_weighted,0.1,0.05,0.01,100,36,0.13836009800434113,0.5791606307029724,0.3824002742767334,0.598280668258667,1.0882571935653687
global,gap_weighted,0.1,0.05,0.01,100,37,0.13963277637958527,0.5783356428146362,0.38158535957336426,0.5974149107933044,1.087964653968811
global,gap_weighted,0.1,0.05,0.01,100,38,0.14091856777668,0.5775030851364136,0.3807642459869385,0.5965412855148315,1.087669849395752
global,gap_weighted,0.1,0.05,0.01,100,39,0.14221762120723724,0.5766628980636597,0.37993699312210083,0.5956597328186035,1.0873723030090332
global,gap_weighted,0.1,0.05,0.01,100,40,0.14353008568286896,0.5758150219917297,0.37910357117652893,0.5947701930999756,1.0870722532272339
global,gap_weighted,0.1,0.05,0.01,100,41,0.1448560655117035,0.574959397315979,0.378263920545578,0.593872606754303,1.0867695808410645
global,gap_weighted,0.1,0.05,0.01,100,42,0.14619572460651398,0.5740959048271179,0.37741804122924805,0.5929667949676514,1.0864644050598145
global,gap_weighted,0.1,0.05,0.01,100,43,0.14754919707775116,0.5732246041297913,0.37656593322753906,0.5920528769493103,1.0861564874649048
global,gap_weighted,0.1,0.05,0.01,100,44,0.1489166021347046,0.5723453760147095,0.37570756673812866,0.5911307334899902,1.0858460664749146
global,gap_weighted,0.1,0.05,0.01,100,45,0.15029805898666382,0.571458101272583,0.37484291195869446,0.5902002453804016,1.0855329036712646
global,gap_weighted,0.1,0.05,0.01,100,46,0.15169371664524078,0.5705628395080566,0.37397196888923645,0.5892614126205444,1.0852172374725342
global,gap_weighted,0.1,0.05,0.01,100,47,0.15310366451740265,0.5696595907211304,0.37309473752975464,0.5883143544197083,1.0848987102508545
global,gap_weighted,0.1,0.05,0.01,100,48,0.15452803671360016,0.5687480568885803,0.3722112476825714,0.5873585939407349,1.0845776796340942
global,gap_weighted,0.1,0.05,0.01,100,49,0.15596698224544525,0.5678284764289856,0.3713214695453644,0.5863945484161377,1.0842539072036743
global,gap_weighted,0.1,0.05,0.01,100,50,0.1574205905199051,0.5669006109237671,0.37042540311813354,0.5854218602180481,1.0839273929595947
global,gap_weighted,0.1,0.05,0.01,100,51,0.15888899564743042,0.5659645199775696,0.3695230782032013,0.5844406485557556,1.083598256111145
global,gap_weighted,0.1,0.05,0.01,100,52,0.1603722721338272,0.5650202631950378,0.36861443519592285,0.583450973033905,1.0832663774490356
global,gap_weighted,0.1,0.05,0.01,100,53,0.1618705838918686,0.5640674829483032,0.3676995635032654,0.5824524760246277,1.0829317569732666
global,gap_weighted,0.1,0.05,0.01,100,54,0.16338400542736053,0.5631064772605896,0.3667784333229065,0.5814453959465027,1.0825945138931274
global,gap_weighted,0.1,0.05,0.01,100,55,0.16491268575191498,0.5621370673179626,0.3658510744571686,0.5804296135902405,1.0822546482086182
global,gap_weighted,0.1,0.05,0.01,100,56,0.1664566695690155,0.5611592531204224,0.36491745710372925,0.5794051289558411,1.0819035768508911
global,gap_weighted,0.1,0.05,0.01,100,57,0.16801612079143524,0.560172975063324,0.36397770047187805,0.5783718824386597,1.0815486907958984
global,gap_weighted,0.1,0.05,0.01,100,58,0.16959111392498016,0.5591781735420227,0.3630317449569702,0.5773297548294067,1.0811909437179565
global,gap_weighted,0.1,0.05,0.01,100,59,0.17118172347545624,0.5581749081611633,0.3620796501636505,0.5762788653373718,1.0808212757110596
global,gap_weighted,0.1,0.05,0.01,100,60,0.1727880835533142,0.5571631789207458,0.36112141609191895,0.5752192735671997,1.080438256263733
global,gap_weighted,0.1,0.05,0.01,100,61,0.17441026866436005,0.5561429262161255,0.3601571321487427,0.574150800704956,1.0800522565841675
global,gap_weighted,0.1,0.05,0.01,100,62,0.1760484129190445,0.5551141500473022,0.3591867685317993,0.5730735063552856,1.0796632766723633
global,gap_weighted,0.1,0.05,0.01,100,63,0.17770251631736755,0.5540767312049866,0.35821035504341125,0.5719872713088989,1.0792714357376099
global,gap_weighted,0.1,0.05,0.01,100,64,0.17937275767326355,0.553030788898468,0.35722798109054565,0.5708922147750854,1.0788766145706177
global,gap_weighted,0.1,0.05,0.01,100,65,0.18105916678905487,0.5519762635231018,0.3562396764755249,0.5697882175445557,1.0784786939620972
global,gap_weighted,0.1,0.05,0.01,100,66,0.18276181817054749,0.5509131550788879,0.3552454710006714,0.5686753988265991,1.078078031539917
global,gap_weighted,0.1,0.05,0.01,100,67,0.18448080122470856,0.5498414635658264,0.35424545407295227,0.5675537586212158,1.0776742696762085
global,gap_weighted,0.1,0.05,0.01,100,68,0.18621623516082764,0.5487611889839172,0.35323959589004517,0.5664231777191162,1.0772676467895508
global,gap_weighted,0.1,0.05,0.01,100,69,0.18796811997890472,0.5476722717285156,0.35222798585891724,0.5652836561203003,1.0768581628799438
global,gap_weighted,0.1,0.05,0.01,100,70,0.18973654508590698,0.5465748906135559,0.35121071338653564,0.5641354322433472,1.0764456987380981
global,gap_weighted,0.1,0.05,0.01,100,71,0.19152159988880157,0.545468807220459,0.35018783807754517,0.562978208065033,1.0760303735733032
global,gap_weighted,0.1,0.05,0.01,100,72,0.19332335889339447,0.5443543195724487,0.3491593599319458,0.5618122816085815,1.075612187385559
global,gap_weighted,0.1,0.05,0.01,100,73,0.19514179229736328,0.5432310700416565,0.3481253385543823,0.560637354850769,1.0751911401748657
global,gap_weighted,0.1,0.05,0.01,100,74,0.19697704911231995,0.5420994758605957,0.34708595275878906,0.5594537854194641,1.0747672319412231
global,gap_weighted,0.1,0.05,0.01,100,75,0.19882912933826447,0.5409592986106873,0.34604117274284363,0.5582613348960876,1.0743404626846313
global,gap_weighted,0.1,0.05,0.01,100,76,0.20069807767868042,0.5398107171058655,0.3449910879135132,0.5570602416992188,1.0739109516143799
global,gap_weighted,0.1,0.05,0.01,100,77,0.2025839239358902,0.538653552532196,0.3439358174800873,0.5558503270149231,1.0734785795211792
global,gap_weighted,0.1,0.05,0.01,100,78,0.20448675751686096,0.5374880433082581,0.3428753912448883,0.5546318292617798,1.0730435848236084
global,gap_weighted,0.1,0.05,0.01,100,79,0.2064065784215927,0.5363140106201172,0.3418098986148834,0.5534045100212097,1.0726057291030884
global,gap_weighted,0.1,0.05,0.01,100,80,0.20834343135356903,0.5351317524909973,0.34073948860168457,0.5521687269210815,1.0721651315689087
global,gap_weighted,0.1,0.05,0.01,100,81,0.21029730141162872,0.5339410901069641,0.339664101600647,0.5509243011474609,1.0717219114303589
global,gap_weighted,0.1,0.05,0.01,100,82,0.21226826310157776,0.5327422022819519,0.33858397603034973,0.5496714115142822,1.071276068687439
global,gap_weighted,0.1,0.05,0.01,100,83,0.21425627171993256,0.5315350294113159,0.33749914169311523,0.5484099984169006,1.070827603340149
global,gap_weighted,0.1,0.05,0.01,100,84,0.2162613719701767,0.5303196310997009,0.33640968799591064,0.5471401214599609,1.0703765153884888
global,gap_weighted,0.1,0.05,0.01,100,85,0.21828357875347137,0.5290961265563965,0.3353157937526703,0.5458618998527527,1.069922924041748
global,gap_weighted,0.1,0.05,0.01,100,86,0.2203228622674942,0.5278645753860474,0.3342173993587494,0.5445754528045654,1.0694667100906372
global,gap_weighted,0.1,0.05,0.01,100,87,0.22237923741340637,0.5266249775886536,0.33311477303504944,0.5432807207107544,1.0690079927444458
global,gap_weighted,0.1,0.05,0.01,100,88,0.22445271909236908,0.5253774523735046,0.33200791478157043,0.5419778227806091,1.0685468912124634
global,gap_weighted,0.1,0.05,0.01,100,89,0.22654323279857635,0.5241219401359558,0.3308970034122467,0.5406668186187744,1.0680832862854004
global,gap_weighted,0.1,0.05,0.01,100,90,0.22865082323551178,0.522858738899231,0.329782098531723,0.5393478274345398,1.0676026344299316
global,gap_weighted,0.1,0.05,0.01,100,91,0.23077544569969177,0.5215876698493958,0.32866334915161133,0.5380208492279053,1.067115068435669
global,gap_weighted,0.1,0.05,0.01,100,92,0.23291702568531036,0.5203089714050293,0.3275408446788788,0.5366860032081604,1.0666248798370361
global,gap_weighted,0.1,0.05,0.01,100,93,0.23507551848888397,0.5190227031707764,0.32641473412513733,0.5353434681892395,1.0661324262619019
global,gap_weighted,0.1,0.05,0.01,100,94,0.23725096881389618,0.5177289247512817,0.3252851665019989,0.5339931845664978,1.0656377077102661
global,gap_weighted,0.1,0.05,0.01,100,95,0.23944328725337982,0.516427755355835,0.3241522014141083,0.5326353907585144,1.0651404857635498
global,gap_weighted,0.1,0.05,0.01,100,96,0.24165241420269012,0.515119194984436,0.323015958070755,0.5312699675559998,1.0646412372589111
global,gap_weighted,0.1,0.05,0.01,100,97,0.24387824535369873,0.5138034224510193,0.3218766748905182,0.5298972725868225,1.064139723777771
global,gap_weighted,0.1,0.05,0.01,100,98,0.24612082540988922,0.5124805569648743,0.3207343816757202,0.5285172462463379,1.0636359453201294
global,gap_weighted,0.1,0.05,0.01,100,99,0.24837996065616608,0.5111506581306458,0.31958919763565063,0.527130126953125,1.0631301403045654
global,gap_weighted,0.1,0.05,0.01,100,100,0.2506556808948517,0.5098137855529785,0.31844139099121094,0.5257358551025391,1.062622308731079
global,gap_weighted,0.1,0.05,0.01,200,1,0.10090360045433044,0.6038682460784912,0.4074230194091797,0.6242393851280212,1.0970604419708252
global,gap_weighted,0.1,0.05,0.01,200,2,0.1018146276473999,0.6032570600509644,0.406789630651474,0.6235965490341187,1.0968425273895264
global,gap_weighted,0.1,0.05,0.01,200,3,0.10273318737745285,0.6026412844657898,0.40615230798721313,0.6229488849639893,1.0966230630874634
global,gap_weighted,0.1,0.05,0.01,200,4,0.1036594957113266,0.6020209193229675,0.40551090240478516,0.6222964525222778,1.0964019298553467
global,gap_weighted,0.1,0.05,0.01,200,5,0.1045936718583107,0.601395845413208,0.4048653244972229,0.6216391324996948,1.0961792469024658
global,gap_weighted,0.1,0.05,0.01,200,6,0.10553586483001709,0.6007659435272217,0.40421560406684875,0.6209767460823059,1.0959547758102417
global,gap_weighted,0.1,0.05,0.01,200,7,0.10648627579212189,0.6001311540603638,0.40356162190437317,0.6203092336654663,1.0957286357879639
global,gap_weighted,0.1,0.05,0.01,200,8,0.10744506865739822,0.5994913578033447,0.402903288602829,0.6196365356445312,1.0955002307891846
global,gap_weighted,0.1,0.05,0.01,200,9,0.10841238498687744,0.5988463759422302,0.40224042534828186,0.6189584136009216,1.0952695608139038
global,gap_weighted,0.1,0.05,0.01,200,10,0.10938838869333267,0.5981963276863098,0.40157315135002136,0.618274986743927,1.0950369834899902
global,gap_weighted,0.1,0.05,0.01,200,11,0.11037325114011765,0.5975408554077148,0.4009012281894684,0.6175858974456787,1.094802737236023
global,gap_weighted,0.1,0.05,0.01,200,12,0.11136716604232788,0.5968800783157349,0.40022462606430054,0.6168913245201111,1.0945664644241333
global,gap_weighted,0.1,0.05,0.01,200,13,0.11237027496099472,0.596213698387146,0.39954325556755066,0.6161908507347107,1.0943284034729004
global,gap_weighted,0.1,0.05,0.01,200,14,0.1133827343583107,0.595541775226593,0.398857057094574,0.6154846549034119,1.0940883159637451
global,gap_weighted,0.1,0.05,0.01,200,15,0.11440474539995193,0.5948642492294312,0.3981660008430481,0.6147725582122803,1.093846321105957
global,gap_weighted,0.1,0.05,0.01,200,16,0.11543644964694977,0.5941808819770813,0.3974698781967163,0.6140543818473816,1.0936022996902466
global,gap_weighted,0.1,0.05,0.01,200,17,0.11647803336381912,0.5934916138648987,0.3967687487602234,0.613330066204071,1.0933562517166138
global,gap_weighted,0.1,0.05,0.01,200,18,0.11752967536449432,0.5927964448928833,0.3960624635219574,0.6125995516777039,1.0931081771850586
global,gap_weighted,0.1,0.05,0.01,200,19,0.11859151721000671,0.5920950770378113,0.39535093307495117,0.6118625998497009,1.0928579568862915
global,gap_weighted,0.1,0.05,0.01,200,20,0.11966372281312943,0.5913876891136169,0.3946341574192047,0.6111193895339966,1.0926055908203125
global,gap_weighted,0.1,0.05,0.01,200,21,0.12074645608663559,0.5906739234924316,0.39391210675239563,0.6103695034980774,1.0923510789871216
global,gap_weighted,0.1,0.05,0.01,200,22,0.12183988839387894,0.5899539589881897,0.3931845426559448,0.6096131801605225,1.0920944213867188
global,gap_weighted,0.1,0.05,0.01,200,23,0.12294420599937439,0.5892274975776672,0.39245155453681946,0.6088500618934631,1.0918354988098145
global,gap_weighted,0.1,0.05,0.01,200,24,0.1240595355629921,0.5884945392608643,0.39171302318573,0.6080802083015442,1.0915743112564087
global,gap_weighted,0.1,0.05,0.01,200,25,0.1251860409975052,0.5877549648284912,0.390968918800354,0.6073033809661865,1.0913108587265015
global,gap_weighted,0.1,0.05,0.01,200,26,0.1263238936662674,0.5870086550712585,0.39021915197372437,0.6065196394920349,1.0910451412200928
global,gap_weighted,0.1,0.05,0.01,200,27,0.12747325003147125,0.5862556099891663,0.3894636929035187,0.605728805065155,1.0907771587371826
global,gap_weighted,0.1,0.05,0.01,200,28,0.1286342442035675,0.5854957103729248,0.38870248198509216,0.6049308180809021,1.090506911277771
global,gap_weighted,0.1,0.05,0.01,200,29,0.12980706989765167,0.5847288370132446,0.38793548941612244,0.6041256189346313,1.0902341604232788
global,gap_weighted,0.1,0.05,0.01,200,30,0.1309918314218521,0.5839550495147705,0.3871626853942871,0.6033132076263428,1.0899590253829956
global,gap_weighted,0.1,0.05,0.01,200,31,0.13218873739242554,0.5831741094589233,0.38638386130332947,0.6024932861328125,1.089681625366211
global,gap_weighted,0.1,0.05,0.01,200,32,0.1333978921175003,0.5823860168457031,0.3855992257595062,0.6016659736633301,1.0894016027450562
global,gap_weighted,0.1,0.05,0.01,200,33,0.13461945950984955,0.5815907120704651,0.3848085403442383,0.600831151008606,1.0891191959381104
global,gap_weighted,0.1,0.05,0.01,200,34,0.1358535885810852,0.5807880163192749,0.3840118646621704,0.599988579750061,1.088834285736084
global,gap_weighted,0.1,0.05,0.01,200,35,0.1371004283428192,0.5799780488014221,0.38320910930633545,0.5991384983062744,1.0885469913482666
global,gap_weighted,0.1,0.05,0.01,200,36,0.13836009800434113,0.5791606307029724,0.3824002742767334,0.598280668258667,1.0882571935653687
global,gap_weighted,0.1,0.05,0.01,200,37,0.13963277637958527,0.5783356428146362,0.38158535957336426,0.5974149107933044,1.087964653968811
global,gap_weighted,0.1,0.05,0.01,200,38,0.14091856777668,0.5775030851364136,0.3807642459869385,0.5965412855148315,1.087669849395752
global,gap_weighted,0.1,0.05,0.01,200,39,0.14221762120723724,0.5766628980636597,0.37993699312210083,0.5956597328186035,1.0873723030090332
global,gap_weighted,0.1,0.05,0.01,200,40,0.14353008568286896,0.5758150219917297,0.37910357117652893,0.5947701930999756,1.0870722532272339
global,gap_weighted,0.1,0.05,0.01,200,41,0.1448560655117035,0.574959397315979,0.378263920545578,0.593872606754303,1.0867695808410645
global,gap_weighted,0.1,0.05,0.01,200,42,0.14619572460651398,0.5740959048271179,0.37741804122924805,0.5929667949676514,1.0864644050598145
global,gap_weighted,0.1,0.05,0.01,200,43,0.14754919707775116,0.5732246041297913,0.37656593322753906,0.5920528769493103,1.0861564874649048
global,gap_weighted,0.1,0.05,0.01,200,44,0.1489166021347046,0.5723453760147095,0.37570756673812866,0.5911307334899902,1.0858460664749146
global,gap_weighted,0.1,0.05,0.01,200,45,0.15029805898666382,0.571458101272583,0.37484291195869446,0.5902002453804016,1.0855329036712646
global,gap_weighted,0.1,0.05,0.01,200,46,0.15169371664524078,0.5705628395080566,0.37397196888923645,0.5892614126205444,1.0852172374725342
global,gap_weighted,0.1,0.05,0.01,200,47,0.15310366451740265,0.5696595907211304,0.37309473752975464,0.5883143544197083,1.0848987102508545
global,gap_weighted,0.1,0.05,0.01,200,48,0.15452803671360016,0.5687480568885803,0.3722112476825714,0.5873585939407349,1.0845776796340942
global,gap_weighted,0.1,0.05,0.01,200,49,0.15596698224544525,0.5678284764289856,0.3713214695453644,0.5863945484161377,1.0842539072036743
global,gap_weighted,0.1,0.05,0.01,200,50,0.1574205905199051,0.5669006109237671,0.37042540311813354,0.5854218602180481,1.0839273929595947
global,gap_weighted,0.1,0.05,0.01,200,51,0.15888899564743042,0.5659645199775696,0.3695230782032013,0.5844406485557556,1.083598256111145
global,gap_weighted,0.1,0.05,0.01,200,52,0.1603722721338272,0.5650202631950378,0.36861443519592285,0.583450973033905,1.0832663774490356
global,gap_weighted,0.1,0.05,0.01,200,53,0.1618705838918686,0.5640674829483032,0.3676995635032654,0.5824524760246277,1.0829317569732666
global,gap_weighted,0.1,0.05,0.01,200,54,0.16338400542736053,0.5631064772605896,0.3667784333229065,0.5814453959465027,1.0825945138931274
global,gap_weighted,0.1,0.05,0.01,200,55,0.16491268575191498,0.5621370673179626,0.3658510744571686,0.5804296135902405,1.0822546482086182
global,gap_weighted,0.1,0.05,0.01,200,56,0.1664566695690155,0.5611592531204224,0.36491745710372925,0.5794051289558411,1.0819035768508911
global,gap_weighted,0.1,0.05,0.01,200,57,0.16801612079143524,0.560172975063324,0.36397770047187805,0.5783718824386597,1.0815486907958984
global,gap_weighted,0.1,0.05,0.01,200,58,0.16959111392498016,0.5591781735420227,0.3630317449569702,0.5773297548294067,1.0811909437179565
global,gap_weighted,0.1,0.05,0.01,200,59,0.17118172347545624,0.5581749081611633,0.3620796501636505,0.5762788653373718,1.0808212757110596
global,gap_weighted,0.1,0.05,0.01,200,60,0.1727880835533142,0.5571631789207458,0.36112141609191895,0.5752192735671997,1.080438256263733
global,gap_weighted,0.1,0.05,0.01,200,61,0.17441026866436005,0.5561429262161255,0.3601571321487427,0.574150800704956,1.0800522565841675
global,gap_weighted,0.1,0.05,0.01,200,62,0.1760484129190445,0.5551141500473022,0.3591867685317993,0.5730735063552856,1.0796632766723633
global,gap_weighted,0.1,0.05,0.01,200,63,0.17770251631736755,0.5540767312049866,0.35821035504341125,0.5719872713088989,1.0792714357376099
global,gap_weighted,0.1,0.05,0.01,200,64,0.17937275767326355,0.553030788898468,0.35722798109054565,0.5708922147750854,1.0788766145706177
global,gap_weighted,0.1,0.05,0.01,200,65,0.18105916678905487,0.5519762635231018,0.3562396764755249,0.5697882175445557,1.0784786939620972
global,gap_weighted,0.1,0.05,0.01,200,66,0.18276181817054749,0.5509131550788879,0.3552454710006714,0.5686753988265991,1.078078031539917
global,gap_weighted,0.1,0.05,0.01,200,67,0.18448080122470856,0.5498414635658264,0.35424545407295227,0.5675537586212158,1.0776742696762085
global,gap_weighted,0.1,0.05,0.01,200,68,0.18621623516082764,0.5487611889839172,0.35323959589004517,0.5664231777191162,1.0772676467895508
global,gap_weighted,0.1,0.05,0.01,200,69,0.18796811997890472,0.5476722717285156,0.35222798585891724,0.5652836561203003,1.0768581628799438
global,gap_weighted,0.1,0.05,0.01,200,70,0.18973654508590698,0.5465748906135559,0.35121071338653564,0.5641354322433472,1.0764456987380981
global,gap_weighted,0.1,0.05,0.01,200,71,0.19152159988880157,0.545468807220459,0.35018783807754517,0.562978208065033,1.0760303735733032
global,gap_weighted,0.1,0.05,0.01,200,72,0.19332335889339447,0.5443543195724487,0.3491593599319458,0.5618122816085815,1.075612187385559
global,gap_weighted,0.1,0.05,0.01,200,73,0.19514179229736328,0.5432310700416565,0.3481253385543823,0.560637354850769,1.0751911401748657
global,gap_weighted,0.1,0.05,0.01,200,74,0.19697704911231995,0.5420994758605957,0.34708595275878906,0.5594537854194641,1.0747672319412231
global,gap_weighted,0.1,0.05,0.01,200,75,0.19882912933826447,0.5409592986106873,0.34604117274284363,0.5582613348960876,1.0743404626846313
global,gap_weighted,0.1,0.05,0.01,200,76,0.20069807767868042,0.5398107171058655,0.3449910879135132,0.5570602416992188,1.0739109516143799
global,gap_weighted,0.1,0.05,0.01,200,77,0.2025839239358902,0.538653552532196,0.3439358174800873,0.5558503270149231,1.0734785795211792
global,gap_weighted,0.1,0.05,0.01,200,78,0.20448675751686096,0.5374880433082581,0.3428753912448883,0.5546318292617798,1.0730435848236084
global,gap_weighted,0.1,0.05,0.01,200,79,0.2064065784215927,0.5363140106201172,0.3418098986148834,0.5534045100212097,1.0726057291030884
global,gap_weighted,0.1,0.05,0.01,200,80,0.20834343135356903,0.5351317524909973,0.34073948860168457,0.5521687269210815,1.0721651315689087
global,gap_weighted,0.1,0.05,0.01,200,81,0.21029730141162872,0.5339410901069641,0.339664101600647,0.5509243011474609,1.0717219114303589
global,gap_weighted,0.1,0.05,0.01,200,82,0.21226826310157776,0.5327422022819519,0.33858397603034973,0.5496714115142822,1.071276068687439
global,gap_weighted,0.1,0.05,0.01,200,83,0.21425627171993256,0.5315350294113159,0.33749914169311523,0.5484099984169006,1.070827603340149
global,gap_weighted,0.1,0.05,0.01,200,84,0.2162613719701767,0.5303196310997009,0.33640968799591064,0.5471401214599609,1.0703765153884888
global,gap_weighted,0.1,0.05,0.01,200,85,0.21828357875347137,0.5290961265563965,0.3353157937526703,0.5458618998527527,1.069922924041748
global,gap_weighted,0.1,0.05,0.01,200,86,0.2203228622674942,0.5278645753860474,0.3342173993587494,0.5445754528045654,1.0694667100906372
global,gap_weighted,0.1,0.05,0.01,200,87,0.22237923741340637,0.5266249775886536,0.33311477303504944,0.5432807207107544,1.0690079927444458
global,gap_weighted,0.1,0.05,0.01,200,88,0.22445271909236908,0.5253774523735046,0.33200791478157043,0.5419778227806091,1.0685468912124634
global,gap_weighted,0.1,0.05,0.01,200,89,0.22654323279857635,0.5241219401359558,0.3308970034122467,0.5406668186187744,1.0680832862854004
global,gap_weighted,0.1,0.05,0.01,200,90,0.22865082323551178,0.522858738899231,0.329782098531723,0.5393478274345398,1.0676026344299316
global,gap_weighted,0.1,0.05,0.01,200,91,0.23077544569969177,0.5215876698493958,0.32866334915161133,0.5380208492279053,1.067115068435669
global,gap_weighted,0.1,0.05,0.01,200,92,0.23291702568531036,0.5203089714050293,0.3275408446788788,0.5366860032081604,1.0666248798370361
global,gap_weighted,0.1,0.05,0.01,200,93,0.23507551848888397,0.5190227031707764,0.32641473412513733,0.5353434681892395,1.0661324262619019
global,gap_weighted,0.1,0.05,0.01,200,94,0.23725096881389618,0.5177289247512817,0.3252851665019989,0.5339931845664978,1.0656377077102661
global,gap_weighted,0.1,0.05,0.01,200,95,0.23944328725337982,0.516427755355835,0.3241522014141083,0.5326353907585144,1.0651404857635498
global,gap_weighted,0.1,0.05,0.01,200,96,0.24165241420269012,0.515119194984436,0.323015958070755,0.5312699675559998,1.0646412372589111
global,gap_weighted,0.1,0.05,0.01,200,97,0.24387824535369873,0.5138034224510193,0.3218766748905182,0.5298972725868225,1.064139723777771
global,gap_weighted,0.1,0.05,0.01,200,98,0.24612082540988922,0.5124805569648743,0.3207343816757202,0.5285172462463379,1.0636359453201294
global,gap_weighted,0.1,0.05,0.01,200,99,0.24837996065616608,0.5111506581306458,0.31958919763565063,0.527130126953125,1.0631301403045654
global,gap_weighted,0.1,0.05,0.01,200,100,0.2506556808948517,0.5098137855529785,0.31844139099121094,0.5257358551025391,1.062622308731079
global,gap_weighted,0.1,0.05,0.01,200,101,0.25294777750968933,0.5084701776504517,0.31729093194007874,0.524334728717804,1.0621126890182495
global,gap_weighted,0.1,0.05,0.01,200,102,0.25525620579719543,0.5071198344230652,0.3161381185054779,0.5229267477989197,1.0616010427474976
global,gap_weighted,0.1,0.05,0.01,200,103,0.25758096575737,0.505763053894043,0.3149830400943756,0.5215122103691101,1.061087727546692
global,gap_weighted,0.1,0.05,0.01,200,104,0.2599218189716339,0.5043997168540955,0.313825786113739,0.5200909972190857,1.0605725049972534
global,gap_weighted,0.1,0.05,0.01,200,105,0.2622787356376648,0.503030002117157,0.31266653537750244,0.5186633467674255,1.0600557327270508
global,gap_weighted,0.1,0.05,0.01,200,106,0.2646515667438507,0.5016541481018066,0.3115054666996002,0.517229437828064,1.0595217943191528
global,gap_weighted,0.1,0.05,0.01,200,107,0.2670401930809021,0.5002722144126892,0.3103427290916443,0.5157893300056458,1.0589725971221924
global,gap_weighted,0.1,0.05,0.01,200,108,0.26944446563720703,0.4988844692707062,0.3091784417629242,0.5143433809280396,1.0584216117858887
