Method,Student_ID,Course_ID,Actual,Predicted,Error,Tier
Item_Rating,40311111,40BC021,4,2.4388,1.5612,0
Item_Rating,40511151,40BA011,3,4.5099,1.5099,0
Item_Rating,40211242,40BA122,5,4.673,0.327,0
Item_Rating,40411213,40BA102,4,3.397,0.603,0
Item_Rating,40211116,40BQ331,3,3.7725,0.7725,0
Item_Rating,40311157,40BC071,5,3.5777,1.4223,0
Item_Rating,40211129,40BA131,5,3.6219,1.3781,0
Item_Rating,40311134,40BA021,1,2.0247,1.0247,0
Item_Rating,40211115,40BQ331,1,1.7808,0.7808,0
Item_Rating,40211208,40BA012,1,1.9933,0.9933,0
Item_Rating,40311119,40BA061,2,3.0566,1.0566,0
Item_Rating,40511233,40B0292,4,2.0,2.0,0
Item_Rating,40211217,40BR242,4,4.3965,0.3965,0
Item_Rating,40211249,40BD052,3,3.5784,0.5784,0
Item_Rating,40411256,40BA222,3,2.9496,0.0504,0
Item_Rating,40211217,40BA082,3,3.8929,0.8929,0
Item_Rating,40211209,40BR372,4,2.2847,1.7153,0
Item_Rating,40311237,40BA082,4,2.6794,1.3206,0
Item_Rating,40311122,40BA021,4,2.9158,1.0842,0
Item_Rating,40211137,40BA101,2,1.7417,0.2583,0
Item_Rating,40211141,40BA021,5,3.989,1.011,0
Item_Rating,40311138,40BC011,1,2.6891,1.6891,0
Item_Rating,40411237,40BA022,1,1.3787,0.3787,0
Item_Rating,40411127,40BA021,2,2.3598,0.3598,0
Item_Rating,40211151,40UN070,4,4.0664,0.0664,0
Item_Rating,40211237,40BA132,1,2.7688,1.7688,0
Item_Rating,40311118,40BC011,3,4.2695,1.2695,0
Item_Rating,40211129,40KA393,5,2.9092,2.0908,2
Item_Rating,40311137,40BC071,4,3.4787,0.5213,0
Item_Rating,40211126,40BA121,3,4.1061,1.1061,0
Item_Rating,40511201,40B0292,5,3.0,2.0,0
Item_Rating,40311260,40BA021,2,3.8091,1.8091,0
Item_Rating,40311266,40BQ512,3,3.1766,0.1766,0
Item_Rating,40211106,40BQ391,4,3.1159,0.8841,0
Item_Rating,40211219,40BA022,4,2.9777,1.0223,0
Item_Rating,40411114,40BA051,3,1.666,1.334,0
Item_Rating,40411225,40B0292,4,2.2379,1.7621,0
Item_Rating,40211125,40BQ391,4,3.6977,0.3023,0
Item_Rating,40511225,40BA052,4,3.4956,0.5044,0
Item_Rating,40211147,40BA121,1,2.1771,1.1771,0
Item_Rating,40311258,40BR042,5,3.5005,1.4995,0
Item_Rating,40411210,40B0292,4,3.6258,0.3742,0
Item_Rating,40211241,40BA092,4,3.4329,0.5671,0
Item_Rating,40211242,40BA012,4,4.6533,0.6533,0
Item_Rating,40311254,40BA012,3,3.0755,0.0755,0
Item_Rating,40411151,40BC071,4,3.7657,0.2343,0
Item_Rating,40311216,40BA102,3,3.2463,0.2463,0
Item_Rating,40211134,40BQ021,3,3.3278,0.3278,0
Item_Rating,40311111,40BA101,2,2.4779,0.4779,0
Item_Rating,40211165,40BA131,2,3.639,1.639,0
Item_Rating,40311226,40BD012,4,2.9591,1.0409,0
Item_Rating,40211138,40BA151,5,3.9665,1.0335,0
Item_Rating,40411152,40BA021,2,1.906,0.094,0
Item_Rating,40211215,40BR042,1,1.9316,0.9316,0
Item_Rating,40411258,40BR022,3,2.4866,0.5134,0
Item_Rating,40511252,40B0292,2,4.0,2.0,0
Item_Rating,40311216,40BR372,4,3.3411,0.6589,0
Item_Rating,40211250,40BA082,4,3.6516,0.3484,0
Item_Rating,40411109,40BD012,5,2.7147,2.2853,0
Item_Rating,40211252,40BR042,4,4.0919,0.0919,0
Item_Rating,40311157,40BQ141,4,3.8346,0.1654,0
Item_Rating,40411166,40BA221,3,1.0,2.0,0
Item_Rating,40311114,40BC021,4,2.92,1.08,0
Item_Rating,40211132,40BQ381,1,1.7939,0.7939,0
Item_Rating,40211250,40BA122,3,3.6417,0.6417,0
Item_Rating,40411147,40BQ031,4,3.4185,0.5815,0
Item_Rating,40311114,40BA061,4,3.4729,0.5271,0
Item_Rating,40211109,40BA081,2,2.4654,0.4654,0
Item_Rating,40311135,40BA101,5,2.8339,2.1661,0
Item_Rating,40211111,40BC021,2,2.9283,0.9283,0
Item_Rating,40311159,40BA061,1,1.2665,0.2665,0
Item_Rating,40411141,40BA021,1,1.811,0.811,0
Item_Rating,40411248,40BA052,4,3.6135,0.3865,0
Item_Rating,40311157,40BA051,2,3.6349,1.6349,0
Item_Rating,40411258,40MN111,1,3.014,2.014,0
Item_Rating,40211233,433A012,1,2.0866,1.0866,0
Item_Rating,40411252,40BD012,2,1.4197,0.5803,0
Item_Rating,40211130,40BQ401,2,1.9582,0.0418,0
Item_Rating,40211164,40BA141,5,4.2053,0.7947,0
Item_Rating,40211207,40BA152,4,4.2113,0.2113,0
Item_Rating,40211202,40BA122,2,3.4153,1.4153,0
Item_Rating,40211263,40BA152,1,2.2472,1.2472,0
Item_Rating,40311123,40BA101,1,1.8943,0.8943,0
Item_Rating,40411152,40BA221,2,1.8457,0.1543,0
Item_Rating,40311232,40BA082,3,2.0929,0.9071,0
Item_Rating,40211231,40BA062,1,1.0,0.0,0
Item_Rating,40211127,40B9651,5,4.3342,0.6658,0
Item_Rating,40311211,40BR072,4,3.2558,0.7442,0
Item_Rating,40211226,40BA012,5,4.2274,0.7726,0
Item_Rating,40211216,40BA102,4,3.3635,0.6365,0
Item_Rating,40211231,40B0292,2,1.0,1.0,0
Item_Rating,40411147,40BA021,4,3.4455,0.5545,0
Item_Rating,40311206,40BA102,4,3.0197,0.9803,0
Item_Rating,40211202,40BR222,4,3.5864,0.4136,0
Item_Rating,40211106,40BQ371,4,3.2259,0.7741,0
Item_Rating,40311206,40BA012,2,2.9602,0.9602,0
Item_Rating,40311248,40BR042,5,4.3001,0.6999,0
Item_Rating,40211123,40BA061,4,3.8634,0.1366,0
Item_Rating,40211211,40BA142,4,3.9899,0.0101,0
Item_Rating,40311233,40BA052,5,3.0124,1.9876,0
Item_Rating,40411228,40BA012,3,3.3645,0.3645,0
Item_Rating,40311233,40BR022,3,3.1057,0.1057,0
Item_Rating,40311112,40BQ311,4,2.7701,1.2299,0
Item_Rating,40511262,40B0292,2,3.0,1.0,0
Item_Rating,40211103,40BA101,1,1.9436,0.9436,0
Item_Rating,40311208,40BR022,3,3.3551,0.3551,0
Item_Rating,40411244,40BA082,3,2.9224,0.0776,0
Item_Rating,40411157,40B0291,3,3.673,0.673,0
Item_Rating,40411125,40BA051,1,2.3628,1.3628,0
Item_Rating,40211116,40BC011,2,3.306,1.306,0
Item_Rating,40311104,40BA011,1,2.1279,1.1279,0
Item_Rating,40511128,40BA051,1,1.0,0.0,0
Item_Rating,40211235,40BA062,2,3.1096,1.1096,0
Item_Rating,40511104,40BA051,4,1.0,3.0,0
Item_Rating,40411126,40BA061,1,2.8012,1.8012,0
Item_Rating,40211106,40BC011,1,2.4095,1.4095,0
Item_Rating,40211238,40BD032,3,2.7852,0.2148,0
Item_Rating,40211139,40BA131,4,2.974,1.026,0
Item_Rating,40211161,409A023,1,1.8722,0.8722,0
Item_Rating,40411130,40BA061,1,2.247,1.247,0
Item_Rating,40411238,40BD012,4,2.6785,1.3215,0
Item_Rating,40311255,40BA012,2,1.2308,0.7692,0
Item_Rating,40411222,40BA012,1,1.8904,0.8904,0
Item_Rating,40311120,40B0291,3,1.9618,1.0382,0
Item_Rating,40211244,40B9662,3,3.8538,0.8538,0
Item_Rating,40311208,40BA122,3,3.7182,0.7182,0
Item_Rating,40211250,40BA132,2,3.5015,1.5015,0
Item_Rating,40311117,40BC011,2,3.0092,1.0092,0
Item_Rating,40211245,40BD032,3,2.2798,0.7202,0
Item_Rating,40311245,40BR372,2,2.5581,0.5581,0
Item_Rating,40411104,40BA051,3,2.8872,0.1128,0
Item_Rating,40211250,40BR032,4,3.8404,0.1596,0
Item_Rating,40211102,40BQ021,5,3.7948,1.2052,0
Item_Rating,40311236,40BA022,4,3.8491,0.1509,0
Item_Rating,40411101,409A013,1,3.0256,2.0256,0
Item_Rating,40511259,40B0292,4,2.0,2.0,0
Item_Rating,40511112,40BA051,1,1.0,0.0,0
Item_Rating,40211222,40BR072,5,4.4843,0.5157,0
Item_Rating,40311129,40BA021,1,1.6912,0.6912,0
Item_Rating,40411220,40BR472,3,3.2437,0.2437,0
Item_Rating,40211113,40KT142,4,3.2541,0.7459,0
Item_Rating,40511218,40BA052,4,2.5331,1.4669,1
Item_Rating,40211113,40BQ371,4,2.9206,1.0794,0
Item_Rating,40311235,40BD032,2,2.5052,0.5052,0
Item_Rating,40511252,40BA052,3,4.0,1.0,0
Item_Rating,40211108,409Z491,5,4.0709,0.9291,0
Item_Rating,40411229,40BA052,3,2.1234,0.8766,0
Item_Rating,40311116,40BQ321,3,1.9881,1.0119,0
Item_Rating,40411248,40BA062,4,3.6665,0.3335,0
Item_Rating,40411148,40BC071,5,5.0,0.0,0
Item_Rating,40211107,40BA151,3,2.1664,0.8336,0
Item_Rating,40211246,40B9561,4,4.5365,0.5365,0
Item_Rating,40211248,40BR372,3,3.6444,0.6444,0
Item_Rating,40211228,40RR072,2,3.9937,1.9937,0
Item_Rating,40311105,40BQ031,1,1.4951,0.4951,0
Item_Rating,40211153,40BC011,2,2.9445,0.9445,0
Item_Rating,40511122,40B0291,2,2.1061,0.1061,0
Item_Rating,40211202,40BR032,2,3.5727,1.5727,0
Item_Rating,40311132,40BA131,2,1.7103,0.2897,0
Item_Rating,40311120,40BA141,3,2.1512,0.8488,0
Item_Rating,40311129,40BA061,2,1.7723,0.2277,0
Item_Rating,40311104,40BQ331,3,2.2167,0.7833,0
Item_Rating,40311162,40BA061,1,1.4926,0.4926,0
Item_Rating,40205303,40BR042,1,1.6032,0.6032,0
Item_Rating,40311104,40BA061,2,2.0971,0.0971,0
Item_Rating,40211162,40BC011,3,2.688,0.312,0
Item_Rating,40411153,40B0291,4,2.6591,1.3409,0
Item_Rating,40411159,40BA061,3,2.2631,0.7369,0
Item_Rating,40311245,40BA052,2,2.4358,0.4358,0
Item_Rating,40211164,40BQ371,4,4.2506,0.2506,0
Item_Rating,40311115,40BA051,1,4.0,3.0,0
Item_Rating,40411110,40BA051,2,2.1688,0.1688,0
Item_Rating,40311202,40BA052,5,3.4879,1.5121,0
Item_Rating,40411166,40BQ311,2,1.0,1.0,0
Item_Rating,40311161,40BC011,2,1.1231,0.8769,0
Item_Rating,40311253,40BR372,4,2.6136,1.3864,0
Item_Rating,40211216,40BD052,5,4.3418,0.6582,0
Item_Rating,40411219,40BA222,4,3.4054,0.5946,0
Item_Rating,40411214,40BA082,3,2.0499,0.9501,0
Item_Rating,40311104,40BQ341,3,2.3384,0.6616,0
Item_Rating,40211101,40BA141,5,4.0075,0.9925,0
Item_Rating,40411126,40BA021,2,2.8736,0.8736,0
Item_Rating,40311257,40B8932,5,4.1285,0.8715,0
Item_Rating,40311108,40BQ331,3,2.9878,0.0122,0
Item_Rating,40211103,40BA051,4,1.9579,2.0421,0
Item_Rating,40211215,40BA012,1,1.5064,0.5064,0
Item_Rating,40211103,40BA061,4,1.9645,2.0355,0
Item_Rating,40411127,40BA012,1,2.1213,1.1213,0
Item_Rating,40411130,40BR472,3,4.7543,1.7543,0
Item_Rating,40211118,40BA011,3,4.2353,1.2353,0
Item_Rating,40311207,40BR372,5,4.1243,0.8757,0
Item_Rating,40211129,40BA021,4,3.6444,0.3556,0
Item_Rating,40211244,40BA012,3,3.5586,0.5586,0
Item_Rating,40511226,40BA052,3,2.5331,0.4669,1
Item_Rating,40311169,40BC011,1,1.0,0.0,0
Item_Rating,40411105,40BC071,4,3.5262,0.4738,0
Item_Rating,40411113,40BC071,5,4.7735,0.2265,0
Item_Rating,40411111,40BA051,3,2.074,0.926,0
Item_Rating,40311120,40BQ141,4,2.1709,1.8291,0
Item_Rating,40511142,40BA011,3,3.0,0.0,0
Item_Rating,40211101,40BC051,3,3.9675,0.9675,0
Item_Rating,40411253,40B0292,3,2.1245,0.8755,0
Item_Rating,40511258,40BA052,2,1.5044,0.4956,0
Item_Rating,40311245,40BR042,3,2.5317,0.4683,0
Item_Rating,40311146,40BQ331,1,1.6643,0.6643,0
Item_Rating,40211257,40BR032,1,1.829,0.829,0
Item_Rating,40411133,40BC071,1,2.8406,1.8406,0
Item_Rating,40411236,40BD012,4,3.0313,0.9687,0
Item_Rating,40411233,40BQ311,3,2.9827,0.0173,0
Item_Rating,40211209,40BA221,1,2.2536,1.2536,0
Item_Rating,40211127,40BA021,3,4.3219,1.3219,0
Item_Rating,40311221,40BQ512,3,2.8286,0.1714,0
Item_Rating,40211206,409Z501,5,4.0499,0.9501,0
Item_Rating,40211109,40BA121,2,2.7004,0.7004,0
Item_Rating,40211162,40BC051,3,2.7996,0.2004,0
Item_Rating,40211204,40BA052,1,1.0,0.0,0
Item_Rating,40411138,40BA081,1,1.2999,0.2999,0
Item_Rating,40211230,40BA012,4,3.6628,0.3372,0
Item_Rating,40511219,40B0292,1,3.3106,2.3106,1
Item_Rating,40320326,40BA131,3,2.328,0.672,0
Item_Rating,40211242,40BR082,5,4.6073,0.3927,0
Item_Rating,40211136,40BA121,4,3.7763,0.2237,0
Item_Rating,40211121,40BQ021,2,2.6744,0.6744,0
Item_Rating,40311210,40BR072,3,2.055,0.945,0
Item_Rating,40311138,40BA221,1,2.8262,1.8262,0
Item_Rating,40211259,409D021,2,3.5173,1.5173,0
Item_Rating,40311256,40BA082,4,3.6788,0.3212,0
Item_Rating,40211122,40BQ171,4,3.0231,0.9769,0
Item_Rating,40211150,40BA091,1,3.8469,2.8469,0
Item_Rating,40311155,40BQ321,3,3.2077,0.2077,0
Item_Rating,40411259,40BA012,1,3.5347,2.5347,0
Item_Rating,40411110,40BC011,1,2.0096,1.0096,0
Item_Rating,40211235,40BD032,4,3.4449,0.5551,0
Item_Rating,40211123,40BA051,3,3.6376,0.6376,0
Item_Rating,40211256,40BR032,5,4.7112,0.2888,0
Item_Rating,40211219,40B0292,4,3.2729,0.7271,0
Item_Rating,40511117,40B0291,4,1.0,3.0,0
Item_Rating,40211117,40BC061,3,2.1851,0.8149,0
Item_Rating,40211257,40BD012,3,1.6326,1.3674,0
Item_Rating,40211249,40BA062,3,3.2217,0.2217,0
Item_Rating,40111256,40BR222,1,4.0,3.0,0
Item_Rating,40211161,40BC021,4,1.4384,2.5616,0
Item_Rating,40211101,40BA091,4,4.7894,0.7894,0
Item_Rating,40211255,433A012,1,3.2501,2.2501,0
Item_Rating,40311242,40B0292,2,1.5303,0.4697,0
Item_Rating,40311157,40BA101,5,3.6578,1.3422,0
Item_Rating,40205303,433A021,1,1.742,0.742,0
Item_Rating,40511224,40BA052,2,1.0,1.0,0
Item_Rating,40211247,40BA142,4,3.7515,0.2485,0
Item_Rating,40211252,40BA152,3,4.3289,1.3289,0
Item_Rating,40311153,40BQ311,3,4.3219,1.3219,0
Item_Rating,40311260,40B8932,5,3.4555,1.5445,0
Item_Rating,40511105,40BA011,3,4.0,1.0,0
Item_Rating,40211129,40IN041,5,3.3031,1.6969,0
Item_Rating,40511141,40B0291,4,1.0,3.0,0
Item_Rating,40211133,40BQ371,4,4.5244,0.5244,0
Item_Rating,40211215,40BR322,2,2.2012,0.2012,0
Item_Rating,40211234,40BR322,4,3.7739,0.2261,0
Item_Rating,40320310,40BA131,2,2.002,0.002,0
Item_Rating,40311130,40BC051,3,1.6432,1.3568,0
Item_Rating,40211152,40BA011,1,2.2923,1.2923,0
Item_Rating,40311231,40BR042,4,2.9075,1.0925,0
Item_Rating,40211243,40B0292,2,1.0,1.0,0
Item_Rating,40411244,40BA222,3,2.9116,0.0884,0
Item_Rating,40211110,40UN120,5,2.9092,2.0908,2
Item_Rating,40411128,40BA051,3,2.8033,0.1967,0
Item_Rating,40311137,40BA121,4,3.3461,0.6539,0
Item_Rating,40211257,40BR242,1,2.2362,1.2362,0
Item_Rating,40411127,40B0291,5,2.2086,2.7914,0
Item_Rating,40311134,40BC071,2,1.9893,0.0107,0
Item_Rating,40411141,40BQ031,1,1.8517,0.8517,0
Item_Rating,40211238,433A012,2,3.8523,1.8523,0
Item_Rating,40311152,40BA081,4,1.9982,2.0018,0
Item_Rating,40211123,40BA081,4,3.6881,0.3119,0
Item_Rating,40211112,40BA061,4,2.3146,1.6854,0
Item_Rating,40411251,40BA222,3,2.7852,0.2148,0
Item_Rating,40211247,40BA132,2,3.2414,1.2414,0
Item_Rating,40311241,40BA052,1,1.2159,0.2159,0
Item_Rating,40311133,40BQ141,5,2.9064,2.0936,0
Item_Rating,40211232,40B0292,1,2.5339,1.5339,0
Item_Rating,40211201,40BA012,2,1.956,0.044,0
Item_Rating,40411222,40BR472,3,1.9702,1.0298,0
Item_Rating,40211110,40B0291,2,3.1056,1.1056,0
Item_Rating,40211249,40BA132,3,3.2223,0.2223,0
Item_Rating,40211147,40BQ031,1,1.9771,0.9771,0
Item_Rating,40411258,40BR472,3,2.5586,0.4414,0
Item_Rating,40311119,40BA121,2,2.5894,0.5894,0
Item_Rating,40211256,40BA092,5,4.5813,0.4187,0
Item_Rating,40211109,40BC061,4,2.7123,1.2877,0
Item_Rating,40311253,40BD012,3,2.5099,0.4901,0
Item_Rating,40311106,40BA141,2,3.2604,1.2604,0
Item_Rating,40411134,40BA081,2,1.1843,0.8157,0
Item_Rating,40211209,40BD012,3,2.0043,0.9957,0
Item_Rating,40311130,40BA081,2,1.5168,0.4832,0
Item_Rating,40311221,40BR372,2,2.7091,0.7091,0
Item_Rating,40311140,40BA081,4,3.949,0.051,0
Item_Rating,40211246,40BR222,5,4.68,0.32,0
Item_Rating,40211139,40BQ371,4,2.8678,1.1322,0
Item_Rating,40211113,40BC011,2,2.6463,0.6463,0
Item_Rating,40311153,40BA081,4,4.4813,0.4813,0
Item_Rating,40211105,40BA021,2,1.805,0.195,0
Item_Rating,40211153,40BA121,3,3.2764,0.2764,0
Item_Rating,40311230,40BA222,2,2.6767,0.6767,0
Item_Rating,40311229,40BA022,3,3.1564,0.1564,0
Item_Rating,40211239,40BA132,1,1.8781,0.8781,0
Item_Rating,40411219,40BR472,4,3.5864,0.4136,0
Item_Rating,40211137,40BA131,3,1.8182,1.1818,0
Item_Rating,40211108,40BA091,2,3.8647,1.8647,0
Item_Rating,40211263,40BD052,1,2.1355,1.1355,0
Item_Rating,40327247,40BA021,1,2.2834,1.2834,0
Item_Rating,40320326,40BC021,5,2.3611,2.6389,0
Item_Rating,40211118,40BA151,5,4.7185,0.2815,0
Item_Rating,40211128,40B0291,2,1.553,0.447,0
Item_Rating,40211217,40BR322,4,4.2642,0.2642,0
Item_Rating,40211133,40BA051,3,4.0812,1.0812,0
Item_Rating,40311253,40BA102,3,2.527,0.473,0
Item_Rating,40411160,40BC071,1,1.8167,0.8167,0
Item_Rating,40211115,40BQ371,1,1.8449,0.8449,0
Item_Rating,40211229,40BR342,4,2.3644,1.6356,0
Item_Rating,40311245,40B8932,3,2.5794,0.4206,0
Item_Rating,40333126,40BQ311,1,1.0,0.0,0
Item_Rating,40211241,40BR072,5,3.0517,1.9483,0
Item_Rating,40211229,40BA122,1,2.2364,1.2364,0
Item_Rating,40411124,40BA101,1,1.7741,0.7741,0
Item_Rating,40311113,40BA061,1,1.0,0.0,0
Item_Rating,40211205,40BD052,3,3.7469,0.7469,0
Item_Rating,40211146,40BQ381,3,2.6633,0.3367,0
Item_Rating,40211201,40BR372,2,2.8379,0.8379,0
Item_Rating,40411230,40BD012,4,2.5379,1.4621,0
Item_Rating,40211216,40BA082,4,3.3324,0.6676,0
Item_Rating,40511217,40BA052,2,1.0,1.0,0
Item_Rating,40311107,40BA121,4,3.3036,0.6964,0
Item_Rating,40311135,40BQ311,3,2.9309,0.0691,0
Item_Rating,40211121,40BQ371,3,2.8239,0.1761,0
Item_Rating,40411215,40BA102,4,3.8851,0.1149,0
Item_Rating,40511210,40B0292,4,2.0,2.0,0
Item_Rating,40211158,40BA022,2,2.3744,0.3744,0
Item_Rating,40311104,40BC071,4,2.1831,1.8169,0
Item_Rating,40311215,40BR072,4,3.4187,0.5813,0
Item_Rating,40411101,40BQ031,5,2.618,2.382,0
Item_Rating,40411240,40BA222,1,1.6682,0.6682,0
Item_Rating,40311143,40BA011,1,1.719,0.719,0
Item_Rating,40211255,433A021,2,2.8099,0.8099,0
Item_Rating,40211225,40BR222,3,3.5144,0.5144,0
Item_Rating,40211226,40B9572,4,4.2915,0.2915,0
Item_Rating,40311249,40BR372,4,4.0708,0.0708,0
Item_Rating,40311204,40BA222,4,3.6651,0.3349,0
Item_Rating,40211115,40BQ321,1,1.9739,0.9739,0
Item_Rating,40211201,409Q072,4,3.3782,0.6218,0
Item_Rating,40211201,430R063,4,3.3782,0.6218,0
Item_Rating,40211126,40BA021,2,3.6844,1.6844,0
Item_Rating,40211113,40BA021,2,2.5655,0.5655,0
Item_Rating,40211213,40BR322,3,3.5101,0.5101,0
Item_Rating,40411242,40BD012,3,2.0831,0.9169,0
Item_Rating,40311216,40BR072,3,3.2414,0.2414,0
Item_Rating,40211102,40BA121,3,3.6992,0.6992,0
Item_Rating,40311160,40BA021,1,1.9554,0.9554,0
Item_Rating,40411128,40BQ311,2,2.9048,0.9048,0
Item_Rating,40311121,40BQ031,1,2.7969,1.7969,0
Item_Rating,40311202,40BA132,4,3.6991,0.3009,0
Item_Rating,40311229,40BR372,4,3.4134,0.5866,0
Item_Rating,40211230,40BD052,4,4.3293,0.3293,0
Item_Rating,40411149,40BA011,5,2.4711,2.5289,0
Item_Rating,40211237,40BD052,2,3.2118,1.2118,0
Item_Rating,40211226,40BA052,4,4.1467,0.1467,0
Item_Rating,40311113,40BC071,1,1.0,0.0,0
Item_Rating,40211109,40BQ331,1,2.7849,1.7849,0
Item_Rating,40211245,40B0292,2,1.8223,0.1777,0
Item_Rating,40211222,40BA142,4,4.6184,0.6184,0
Item_Rating,40411220,40BD012,2,3.3411,1.3411,0
Item_Rating,40311173,40BA141,1,1.6387,0.6387,0
Item_Rating,40311243,40BA132,5,3.8596,1.1404,0
Item_Rating,40211209,40BA022,1,1.9239,0.9239,0
Item_Rating,40211208,40BR042,1,1.946,0.946,0
Item_Rating,40211208,40BR322,1,2.1508,1.1508,0
Item_Rating,40311224,40BA052,1,1.2517,0.2517,0
Item_Rating,40211117,409Z491,4,5.0,1.0,0
Item_Rating,40211234,433A011,2,3.6859,1.6859,0
Item_Rating,40211267,433A021,2,3.1515,1.1515,0
Item_Rating,40411148,40BA051,5,5.0,0.0,0
Item_Rating,40511205,40B0292,5,4.0,1.0,0
Item_Rating,40211209,433A021,1,2.1886,1.1886,0
Item_Rating,40211213,40BD032,4,2.4272,1.5728,0
Item_Rating,40211166,40BC051,1,1.0,0.0,0
Item_Rating,40411202,40BA012,1,2.974,1.974,0
Item_Rating,40211230,40BR372,4,4.1283,0.1283,0
Item_Rating,40211119,40BQ141,3,3.6953,0.6953,0
Item_Rating,40311202,40BR372,5,3.6584,1.3416,0
Item_Rating,40311128,40BC051,4,4.0139,0.0139,0
Item_Rating,40511139,40BA051,1,1.9136,0.9136,0
Item_Rating,40411114,40B0291,2,1.6297,0.3703,0
Item_Rating,40211104,40BQ021,3,3.3151,0.3151,0
Item_Rating,40311216,40B0292,3,3.0596,0.0596,0
Item_Rating,40211107,40BQ141,1,2.3831,1.3831,0
Item_Rating,40511222,40BA052,4,3.5133,0.4867,0
Item_Rating,40311133,40BA051,3,3.2535,0.2535,0
Item_Rating,40211120,40BA051,1,3.5432,2.5432,0
Item_Rating,40511231,40B0292,1,1.4697,0.4697,0
Item_Rating,40211214,40BR072,2,2.2015,0.2015,0
Item_Rating,40211224,40BA122,2,1.2323,0.7677,0
Item_Rating,40211147,40B0291,1,2.0522,1.0522,0
Item_Rating,40211234,40BR222,5,3.7476,1.2524,0
Item_Rating,40411102,40BQ311,3,3.5583,0.5583,0
Item_Rating,40211141,40BC051,2,4.0642,2.0642,0
Item_Rating,40205303,40BA152,1,2.0936,1.0936,0
Item_Rating,40311216,40B8932,3,3.2783,0.2783,0
Item_Rating,40211148,40UN050,3,3.9993,0.9993,1
Item_Rating,40311129,40BA121,2,1.9325,0.0675,0
Item_Rating,40211266,40BA221,1,2.1426,1.1426,0
Item_Rating,40211211,40B9561,4,3.8661,0.1339,0
Item_Rating,40211142,40BA051,3,1.2757,1.7243,0
Item_Rating,40211161,40BC051,2,1.5393,0.4607,0
Item_Rating,40311122,40BQ331,3,2.9817,0.0183,0
Item_Rating,40411109,40BR472,3,2.2022,0.7978,0
Item_Rating,40211238,40BA142,4,3.8657,0.1343,0
Item_Rating,40511102,40B0291,5,4.1061,0.8939,0
Item_Rating,40311138,40B0291,4,2.8136,1.1864,0
Item_Rating,40211263,40BR242,1,2.2133,1.2133,0
Item_Rating,40211232,40BA092,4,2.3944,1.6056,0
Item_Rating,40211246,40BR032,4,4.6466,0.6466,0
Item_Rating,40311123,40BA051,1,2.0283,1.0283,0
Item_Rating,40211156,40BA011,5,3.8863,1.1137,0
Item_Rating,40211165,40BQ141,2,3.7285,1.7285,0
Item_Rating,40211201,4069432,2,3.4741,1.4741,0
Item_Rating,40211245,40BR242,2,2.9162,0.9162,0
Item_Rating,40211208,40BR242,2,2.2367,0.2367,0
Item_Rating,40211151,40BQ021,5,4.0994,0.9006,0
Item_Rating,40311236,40BQ512,4,4.026,0.026,0
Item_Rating,40511218,40BA012,3,2.4958,0.5042,1
Item_Rating,40411261,409A013,4,3.2879,0.7121,0
Item_Rating,40311226,40BA082,4,3.0863,0.9137,0
Item_Rating,40311132,40BQ031,3,2.3542,0.6458,0
Item_Rating,40411264,40BD012,2,1.0,1.0,0
Item_Rating,40211213,40BR072,4,2.3661,1.6339,0
Item_Rating,40411152,40BA081,1,1.8425,0.8425,0
Item_Rating,40211256,40BR372,4,4.4639,0.4639,0
Item_Rating,40211262,40BR372,4,3.7884,0.2116,0
Item_Rating,40211162,40BA021,2,2.6265,0.6265,0
Item_Rating,40511244,40B0292,4,5.0,1.0,0
Item_Rating,40311253,40B8932,2,2.8038,0.8038,0
Item_Rating,40211238,40BA092,2,3.8028,1.8028,0
Item_Rating,40311247,40BA082,4,3.8511,0.1489,0
Item_Rating,40211132,40BA101,1,2.1306,1.1306,0
Item_Rating,40311208,40BA012,4,3.2296,0.7704,0
Item_Rating,40211216,40BR042,3,3.8404,0.8404,0
Item_Rating,40311157,40BA221,4,3.5354,0.4646,0
Item_Rating,40211223,40BA102,5,3.8774,1.1226,0
Item_Rating,40311204,40BA122,3,3.2049,0.2049,0
Item_Rating,40311123,40BA221,1,2.0593,1.0593,0
Item_Rating,40311227,40B8932,3,3.0046,0.0046,0
Item_Rating,40311108,40BC071,3,2.8673,0.1327,0
Item_Rating,40211206,40BR342,3,4.0713,1.0713,0
Item_Rating,40311122,40BC071,3,3.0877,0.0877,0
Item_Rating,40211111,40BA081,2,2.7718,0.7718,0
Item_Rating,40511206,40B0292,5,4.0,1.0,0
Item_Rating,40311155,40BA051,3,3.2655,0.2655,0
Item_Rating,40311131,40BA061,1,2.3017,1.3017,0
Item_Rating,40411222,40B0292,4,1.9217,2.0783,0
Item_Rating,40311140,40BC051,4,4.1041,0.1041,0
Item_Rating,40311133,40BC051,3,2.9019,0.0981,0
Item_Rating,40411202,40B0292,4,2.9777,1.0223,0
Item_Rating,40411207,40BD012,1,2.6731,1.6731,0
Item_Rating,40211118,40BA101,4,4.4266,0.4266,0
Item_Rating,40411149,40B0291,5,2.4491,2.5509,0
Item_Rating,40211111,40BA091,1,2.4827,1.4827,0
Item_Rating,40211126,40BA081,4,3.6134,0.3866,0
Item_Rating,40211126,40BQ021,4,3.6332,0.3668,0
Item_Rating,40411234,40BA022,1,1.0,0.0,0
